Seattle Mariners,4,Minnesota Twins,5
Cincinnati Reds,3,Philadelphia Phillies,0
Miami Marlins,7,San Francisco Giants,5
Atlanta Braves,2,St. Louis Cardinals,5
Toronto Blue Jays,2,Texas Rangers,0
New York Mets,2,Washington Nationals,5
Tampa Bay Rays,0,LA Angels of Anaheim,6
Los Angeles Dodgers,7,Arizona D'Backs,18
Detroit Tigers,6,Boston Red Sox,1
Milwaukee Brewers,0,Chicago Cubs,3
Oakland Athletics,6,Cleveland Indians,2
San Diego Padres,8,Colorado Rockies,5
Chicago White Sox,5,Houston Astros,6
Baltimore Orioles,0,Kansas City Royals,1
Seattle Mariners,3,Minnesota Twins,4
Pittsburgh Pirates,1,New York Yankees,7
Cincinnati Reds,1,Philadelphia Phillies,12
Miami Marlins,5,San Francisco Giants,0
Atlanta Braves,1,St. Louis Cardinals,4
Toronto Blue Jays,4,Texas Rangers,2
New York Mets,5,Washington Nationals,2
Tampa Bay Rays,2,LA Angels of Anaheim,6
Los Angeles Dodgers,3,Arizona D'Backs,5
Detroit Tigers,6,Boston Red Sox,2
Milwaukee Brewers,2,Chicago Cubs,4
Oakland Athletics,13,Cleveland Indians,3
San Diego Padres,6,Colorado Rockies,8
Chicago White Sox,2,Houston Astros,8
Baltimore Orioles,6,Kansas City Royals,8
Seattle Mariners,6,Minnesota Twins,2
Pittsburgh Pirates,3,New York Yankees,4
Pittsburgh Pirates,5,New York Yankees,3
Cincinnati Reds,3,Philadelphia Phillies,8
Miami Marlins,1,San Francisco Giants,4
Atlanta Braves,6,St. Louis Cardinals,5
Toronto Blue Jays,2,Texas Rangers,6
New York Mets,3,Washington Nationals,6
Houston Astros,5,LA Angels of Anaheim,2
Milwaukee Brewers,3,Atlanta Braves,9
Detroit Tigers,4,Cleveland Indians,5
Chicago White Sox,7,Kansas City Royals,6
Cincinnati Reds,4,Washington Nationals,3
Houston Astros,3,LA Angels of Anaheim,9
Milwaukee Brewers,0,Atlanta Braves,5
Toronto Blue Jays,7,Boston Red Sox,4
New York Yankees,1,Chicago Cubs,6
Detroit Tigers,2,Cleveland Indians,6
San Francisco Giants,4,Colorado Rockies,5
Chicago White Sox,7,Kansas City Royals,6
Philadelphia Phillies,6,Miami Marlins,5
Los Angeles Dodgers,9,New York Mets,4
Baltimore Orioles,9,Pittsburgh Pirates,2
Minnesota Twins,5,San Diego Padres,3
Arizona D'Backs,0,St. Louis Cardinals,5
Oakland Athletics,3,Tampa Bay Rays,0
Seattle Mariners,6,Texas Rangers,2
Cincinnati Reds,4,Washington Nationals,9
Houston Astros,1,LA Angels of Anaheim,2
Milwaukee Brewers,6,Atlanta Braves,1
Toronto Blue Jays,6,Boston Red Sox,4
New York Yankees,4,Chicago Cubs,2
Detroit Tigers,10,Cleveland Indians,11
San Francisco Giants,5,Colorado Rockies,1
Chicago White Sox,1,Kansas City Royals,3
Philadelphia Phillies,5,Miami Marlins,14
Los Angeles Dodgers,4,New York Mets,3
Baltimore Orioles,8,Pittsburgh Pirates,9
Minnesota Twins,2,San Diego Padres,0
Arizona D'Backs,2,St. Louis Cardinals,3
Oakland Athletics,3,Tampa Bay Rays,2
Seattle Mariners,3,Texas Rangers,4
Cincinnati Reds,2,Washington Nationals,1
Milwaukee Brewers,4,Atlanta Braves,5
Cleveland Indians,8,Baltimore Orioles,7
Toronto Blue Jays,7,Boston Red Sox,2
New York Yankees,2,Chicago White Sox,3
San Francisco Giants,4,Colorado Rockies,2
Texas Rangers,9,Detroit Tigers,2
Philadelphia Phillies,3,Miami Marlins,4
Los Angeles Dodgers,3,New York Mets,5
Washington Nationals,1,Pittsburgh Pirates,3
Chicago Cubs,5,San Diego Padres,1
Houston Astros,1,Seattle Mariners,3
Arizona D'Backs,2,St. Louis Cardinals,4
Oakland Athletics,2,Tampa Bay Rays,5
Kansas City Royals,1,LA Angels of Anaheim,6
Colorado Rockies,2,Atlanta Braves,3
Cleveland Indians,4,Baltimore Orioles,8
New York Yankees,5,Chicago White Sox,6
St. Louis Cardinals,3,Cincinnati Reds,5
Texas Rangers,2,Detroit Tigers,7
Milwaukee Brewers,9,Miami Marlins,5
Los Angeles Dodgers,2,Philadelphia Phillies,0
Washington Nationals,3,Pittsburgh Pirates,4
Chicago Cubs,1,San Diego Padres,11
Houston Astros,1,Seattle Mariners,6
Minnesota Twins,2,San Francisco Giants,6
Boston Red Sox,0,Tampa Bay Rays,1
Oakland Athletics,2,Toronto Blue Jays,3
Kansas City Royals,7,LA Angels of Anaheim,4
Colorado Rockies,3,Atlanta Braves,1
Cleveland Indians,9,Baltimore Orioles,0
New York Yankees,4,Chicago White Sox,3
St. Louis Cardinals,6,Cincinnati Reds,3
Texas Rangers,12,Detroit Tigers,2
Milwaukee Brewers,1,Miami Marlins,2
Arizona D'Backs,3,New York Mets,2
Los Angeles Dodgers,3,Philadelphia Phillies,5
Washington Nationals,2,Pittsburgh Pirates,3
Chicago Cubs,3,San Diego Padres,2
Houston Astros,9,Seattle Mariners,4
Minnesota Twins,1,San Francisco Giants,2
Boston Red Sox,5,Tampa Bay Rays,6
Oakland Athletics,2,Toronto Blue Jays,5
Kansas City Royals,3,LA Angels of Anaheim,4
Colorado Rockies,0,Atlanta Braves,7
Cleveland Indians,2,Baltimore Orioles,4
New York Yankees,7,Chicago White Sox,1
St. Louis Cardinals,4,Cincinnati Reds,0
Texas Rangers,12,Detroit Tigers,4
Milwaukee Brewers,7,Miami Marlins,1
Arizona D'Backs,2,New York Mets,1
Arizona D'Backs,2,New York Mets,4
Los Angeles Dodgers,6,Philadelphia Phillies,0
Washington Nationals,5,Pittsburgh Pirates,2
Chicago Cubs,3,San Diego Padres,4
Houston Astros,4,Seattle Mariners,1
Minnesota Twins,1,San Francisco Giants,8
Boston Red Sox,5,Tampa Bay Rays,8
Oakland Athletics,1,Toronto Blue Jays,3
San Diego Padres,5,Arizona D'Backs,7
Boston Red Sox,8,Atlanta Braves,6
Cleveland Indians,2,Chicago White Sox,6
Houston Astros,9,Kansas City Royals,2
Cincinnati Reds,3,Los Angeles Dodgers,4
Baltimore Orioles,7,Milwaukee Brewers,6
Texas Rangers,7,Minnesota Twins,2
Pittsburgh Pirates,5,New York Mets,3
Detroit Tigers,0,Oakland Athletics,10
Colorado Rockies,0,Philadelphia Phillies,9
LA Angels of Anaheim,1,Seattle Mariners,5
Chicago Cubs,8,San Francisco Giants,4
New York Yankees,6,St. Louis Cardinals,4
Tampa Bay Rays,5,Toronto Blue Jays,10
Miami Marlins,3,Washington Nationals,2
San Diego Padres,4,Arizona D'Backs,3
Boston Red Sox,6,Atlanta Braves,3
Cleveland Indians,1,Chicago White Sox,2
Houston Astros,3,Kansas City Royals,0
Cincinnati Reds,3,Los Angeles Dodgers,6
Baltimore Orioles,6,Milwaukee Brewers,7
Texas Rangers,3,Minnesota Twins,4
Pittsburgh Pirates,2,New York Mets,4
Detroit Tigers,6,Oakland Athletics,5
Colorado Rockies,6,Philadelphia Phillies,2
LA Angels of Anaheim,6,Seattle Mariners,4
Chicago Cubs,0,San Francisco Giants,4
New York Yankees,0,St. Louis Cardinals,6
Tampa Bay Rays,6,Toronto Blue Jays,9
San Diego Padres,6,Arizona D'Backs,12
Atlanta Braves,0,Boston Red Sox,4
Cleveland Indians,2,Chicago White Sox,3
Houston Astros,9,Kansas City Royals,3
Cincinnati Reds,3,Los Angeles Dodgers,2
Baltimore Orioles,3,Milwaukee Brewers,8
Texas Rangers,1,Minnesota Twins,0
Pittsburgh Pirates,0,New York Mets,5
Detroit Tigers,1,Oakland Athletics,3
Colorado Rockies,3,Philadelphia Phillies,6
LA Angels of Anaheim,1,Seattle Mariners,3
Chicago Cubs,0,San Francisco Giants,5
New York Yankees,7,St. Louis Cardinals,4
Tampa Bay Rays,2,Toronto Blue Jays,3
Miami Marlins,8,Washington Nationals,5
Cincinnati Reds,0,Arizona D'Backs,4
Atlanta Braves,3,Boston Red Sox,4
Baltimore Orioles,1,Houston Astros,3
Pittsburgh Pirates,6,Los Angeles Dodgers,3
Texas Rangers,5,Minnesota Twins,4
Detroit Tigers,5,Oakland Athletics,4
New York Mets,4,Philadelphia Phillies,1
LA Angels of Anaheim,7,Seattle Mariners,5
San Francisco Giants,6,St. Louis Cardinals,5
Kansas City Royals,8,Toronto Blue Jays,6
Cincinnati Reds,6,Arizona D'Backs,4
Tampa Bay Rays,2,Boston Red Sox,3
San Diego Padres,4,Chicago White Sox,1
Colorado Rockies,2,Cleveland Indians,5
Baltimore Orioles,1,Houston Astros,2
Pittsburgh Pirates,2,Los Angeles Dodgers,1
Atlanta Braves,3,Miami Marlins,2
Chicago Cubs,5,Milwaukee Brewers,11
Minnesota Twins,6,New York Yankees,1
LA Angels of Anaheim,5,Oakland Athletics,9
New York Mets,5,Philadelphia Phillies,6
Detroit Tigers,6,Seattle Mariners,3
San Francisco Giants,9,St. Louis Cardinals,4
Kansas City Royals,6,Toronto Blue Jays,1
Texas Rangers,2,Washington Nationals,9
Cincinnati Reds,5,Arizona D'Backs,0
Tampa Bay Rays,1,Boston Red Sox,7
San Diego Padres,4,Chicago White Sox,2
Colorado Rockies,6,Cleveland Indians,7
Baltimore Orioles,4,Houston Astros,1
Pittsburgh Pirates,2,Los Angeles Dodgers,12
Atlanta Braves,9,Miami Marlins,5
Chicago Cubs,8,Milwaukee Brewers,0
Minnesota Twins,1,New York Yankees,3
LA Angels of Anaheim,3,Oakland Athletics,11
New York Mets,5,Philadelphia Phillies,4
Detroit Tigers,2,Seattle Mariners,3
San Francisco Giants,0,St. Louis Cardinals,2
Kansas City Royals,2,Toronto Blue Jays,12
Texas Rangers,2,Washington Nationals,10
Cincinnati Reds,4,Arizona D'Backs,3
Tampa Bay Rays,0,Boston Red Sox,4
San Diego Padres,1,Chicago White Sox,4
Colorado Rockies,4,Cleveland Indians,6
Baltimore Orioles,9,Houston Astros,4
Pittsburgh Pirates,5,Los Angeles Dodgers,3
Atlanta Braves,4,Miami Marlins,2
Chicago Cubs,0,Milwaukee Brewers,9
Minnesota Twins,7,New York Yankees,2
LA Angels of Anaheim,3,Oakland Athletics,6
New York Mets,4,Philadelphia Phillies,3
Detroit Tigers,0,Seattle Mariners,4
San Francisco Giants,8,St. Louis Cardinals,0
Kansas City Royals,0,Toronto Blue Jays,4
Texas Rangers,2,Washington Nationals,0
Boston Red Sox,2,Cleveland Indians,3
Chicago White Sox,2,Los Angeles Dodgers,5
Tampa Bay Rays,1,Miami Marlins,3
Minnesota Twins,2,Milwaukee Brewers,6
Seattle Mariners,10,New York Yankees,2
New York Mets,11,Philadelphia Phillies,2
Pittsburgh Pirates,10,San Diego Padres,3
Kansas City Royals,6,St. Louis Cardinals,0
Seattle Mariners,7,Atlanta Braves,5
New York Mets,1,Chicago Cubs,2
San Francisco Giants,3,Cincinnati Reds,8
Boston Red Sox,3,Cleveland Indians,5
Arizona D'Backs,4,Colorado Rockies,2
Toronto Blue Jays,5,Detroit Tigers,3
LA Angels of Anaheim,2,Houston Astros,7
Chicago White Sox,4,Los Angeles Dodgers,1
Tampa Bay Rays,0,Miami Marlins,1
Minnesota Twins,6,Milwaukee Brewers,4
Oakland Athletics,5,New York Yankees,2
Pittsburgh Pirates,4,San Diego Padres,1
Kansas City Royals,8,St. Louis Cardinals,7
Baltimore Orioles,8,Texas Rangers,3
Philadelphia Phillies,0,Washington Nationals,7
Seattle Mariners,2,Atlanta Braves,0
New York Mets,4,Chicago Cubs,5
San Francisco Giants,3,Cincinnati Reds,2
Boston Red Sox,4,Cleveland Indians,7
Arizona D'Backs,16,Colorado Rockies,8
Toronto Blue Jays,8,Detroit Tigers,2
LA Angels of Anaheim,4,Houston Astros,0
St. Louis Cardinals,5,Kansas City Royals,2
Chicago White Sox,2,Los Angeles Dodgers,1
Milwaukee Brewers,4,Minnesota Twins,6
Oakland Athletics,7,New York Yankees,4
Pittsburgh Pirates,2,San Diego Padres,3
Miami Marlins,5,Tampa Bay Rays,4
Baltimore Orioles,6,Texas Rangers,5
Philadelphia Phillies,4,Washington Nationals,8
New York Mets,4,Chicago Cubs,7
San Francisco Giants,6,Cincinnati Reds,1
Arizona D'Backs,12,Colorado Rockies,7
Toronto Blue Jays,7,Detroit Tigers,3
LA Angels of Anaheim,5,Houston Astros,8
St. Louis Cardinals,2,Kansas City Royals,3
Milwaukee Brewers,8,Minnesota Twins,5
Oakland Athletics,1,New York Yankees,2
Miami Marlins,11,Tampa Bay Rays,6
Baltimore Orioles,6,Texas Rangers,8
Philadelphia Phillies,2,Washington Nationals,4
Chicago White Sox,4,LA Angels of Anaheim,8
Atlanta Braves,5,Arizona D'Backs,2
Oakland Athletics,4,Baltimore Orioles,3
Miami Marlins,3,Chicago Cubs,5
Philadelphia Phillies,8,Cincinnati Reds,0
Los Angeles Dodgers,7,Colorado Rockies,2
Boston Red Sox,2,Detroit Tigers,6
New York Yankees,4,Kansas City Royals,2
Houston Astros,5,Minnesota Twins,4
Milwaukee Brewers,5,Pittsburgh Pirates,15
Washington Nationals,6,San Diego Padres,0
New York Mets,2,San Francisco Giants,4
Seattle Mariners,0,Tampa Bay Rays,4
Cleveland Indians,4,Texas Rangers,6
St. Louis Cardinals,1,Toronto Blue Jays,3
Chicago White Sox,5,LA Angels of Anaheim,6
Atlanta Braves,3,Arizona D'Backs,4
Oakland Athletics,3,Baltimore Orioles,6
Miami Marlins,2,Chicago Cubs,5
Philadelphia Phillies,5,Cincinnati Reds,6
Los Angeles Dodgers,4,Colorado Rockies,5
Boston Red Sox,6,Detroit Tigers,8
New York Yankees,4,Kansas City Royals,8
Houston Astros,0,Minnesota Twins,8
Milwaukee Brewers,9,Pittsburgh Pirates,3
Washington Nationals,3,San Diego Padres,4
New York Mets,4,San Francisco Giants,5
Seattle Mariners,7,Tampa Bay Rays,4
Cleveland Indians,8,Texas Rangers,3
St. Louis Cardinals,5,Toronto Blue Jays,0
Chicago White Sox,2,LA Angels of Anaheim,4
Atlanta Braves,5,Arizona D'Backs,6
Oakland Athletics,11,Baltimore Orioles,1
Miami Marlins,4,Chicago Cubs,3
Philadelphia Phillies,1,Cincinnati Reds,4
Los Angeles Dodgers,6,Colorado Rockies,1
Boston Red Sox,5,Detroit Tigers,3
New York Yankees,1,Kansas City Royals,2
Houston Astros,14,Minnesota Twins,5
Milwaukee Brewers,1,Pittsburgh Pirates,0
Washington Nationals,6,San Diego Padres,0
New York Mets,4,San Francisco Giants,6
Seattle Mariners,5,Tampa Bay Rays,0
Cleveland Indians,3,Texas Rangers,2
St. Louis Cardinals,5,Toronto Blue Jays,0
Oakland Athletics,1,LA Angels of Anaheim,4
Houston Astros,4,Arizona D'Backs,3
Boston Red Sox,0,Baltimore Orioles,4
Detroit Tigers,5,Chicago White Sox,6
Los Angeles Dodgers,6,Cincinnati Reds,2
Atlanta Braves,3,Colorado Rockies,1
Chicago Cubs,2,Pittsburgh Pirates,6
Washington Nationals,9,San Francisco Giants,2
Seattle Mariners,3,Tampa Bay Rays,0
Cleveland Indians,17,Texas Rangers,7
Minnesota Twins,4,Toronto Blue Jays,5
Oakland Athletics,1,LA Angels of Anaheim,2
Houston Astros,1,Arizona D'Backs,4
Boston Red Sox,1,Baltimore Orioles,0
Los Angeles Dodgers,6,Cincinnati Reds,1
Atlanta Braves,13,Colorado Rockies,10
Cleveland Indians,5,Kansas City Royals,9
Milwaukee Brewers,2,New York Mets,6
San Diego Padres,2,Philadelphia Phillies,5
Chicago Cubs,7,Pittsburgh Pirates,3
New York Yankees,3,Seattle Mariners,2
Washington Nationals,2,San Francisco Giants,1
St. Louis Cardinals,1,Tampa Bay Rays,0
Miami Marlins,8,Texas Rangers,5
Minnesota Twins,4,Toronto Blue Jays,0
Oakland Athletics,7,LA Angels of Anaheim,1
Boston Red Sox,0,Baltimore Orioles,6
Detroit Tigers,2,Chicago White Sox,8
Los Angeles Dodgers,0,Cincinnati Reds,5
Atlanta Braves,2,Colorado Rockies,8
Arizona D'Backs,1,Houston Astros,5
Cleveland Indians,1,Kansas City Royals,4
Milwaukee Brewers,3,New York Mets,1
San Diego Padres,0,Philadelphia Phillies,3
Chicago Cubs,2,Pittsburgh Pirates,4
New York Yankees,4,Seattle Mariners,2
Washington Nationals,6,San Francisco Giants,2
St. Louis Cardinals,3,Tampa Bay Rays,6
Miami Marlins,0,Texas Rangers,6
Minnesota Twins,7,Toronto Blue Jays,2
Toronto Blue Jays,2,Baltimore Orioles,4
Cleveland Indians,2,Boston Red Sox,5
Detroit Tigers,4,Chicago White Sox,0
Los Angeles Dodgers,1,Cincinnati Reds,4
Atlanta Braves,3,Colorado Rockies,10
Arizona D'Backs,4,Houston Astros,5
Milwaukee Brewers,5,New York Mets,1
San Diego Padres,3,Philadelphia Phillies,7
Chicago Cubs,0,Pittsburgh Pirates,4
New York Yankees,6,Seattle Mariners,3
Washington Nationals,1,San Francisco Giants,7
LA Angels of Anaheim,3,Atlanta Braves,4
Toronto Blue Jays,4,Baltimore Orioles,0
Cleveland Indians,3,Boston Red Sox,10
Kansas City Royals,7,Chicago White Sox,2
Minnesota Twins,2,Detroit Tigers,0
Tampa Bay Rays,6,Houston Astros,1
Arizona D'Backs,3,Los Angeles Dodgers,4
Pittsburgh Pirates,8,Miami Marlins,6
Cincinnati Reds,6,Milwaukee Brewers,5
San Diego Padres,2,New York Mets,6
New York Yankees,7,Oakland Athletics,0
Chicago Cubs,2,Philadelphia Phillies,1
Texas Rangers,1,Seattle Mariners,0
Colorado Rockies,7,San Francisco Giants,4
Washington Nationals,0,St. Louis Cardinals,1
LA Angels of Anaheim,11,Atlanta Braves,6
Toronto Blue Jays,2,Baltimore Orioles,3
Cleveland Indians,3,Boston Red Sox,2
Kansas City Royals,9,Chicago White Sox,1
Minnesota Twins,9,Detroit Tigers,12
Tampa Bay Rays,3,Houston Astros,7
Arizona D'Backs,4,Los Angeles Dodgers,6
Pittsburgh Pirates,8,Miami Marlins,6
Cincinnati Reds,2,Milwaukee Brewers,4
San Diego Padres,5,New York Mets,0
New York Yankees,1,Oakland Athletics,5
Chicago Cubs,4,Philadelphia Phillies,7
Texas Rangers,4,Seattle Mariners,3
Colorado Rockies,5,San Francisco Giants,4
Washington Nationals,1,St. Louis Cardinals,4
LA Angels of Anaheim,3,Atlanta Braves,7
Toronto Blue Jays,5,Baltimore Orioles,2
Cleveland Indians,3,Boston Red Sox,2
Kansas City Royals,6,Chicago White Sox,3
Minnesota Twins,3,Detroit Tigers,4
Tampa Bay Rays,4,Houston Astros,3
Arizona D'Backs,6,Los Angeles Dodgers,3
Pittsburgh Pirates,2,Miami Marlins,3
Cincinnati Reds,13,Milwaukee Brewers,4
San Diego Padres,1,New York Mets,3
New York Yankees,5,Oakland Athletics,10
Chicago Cubs,3,Philadelphia Phillies,0
Texas Rangers,1,Seattle Mariners,5
Colorado Rockies,8,San Francisco Giants,7
Washington Nationals,2,St. Louis Cardinals,5
Milwaukee Brewers,9,Arizona D'Backs,3
Philadelphia Phillies,6,Atlanta Braves,1
Minnesota Twins,0,Boston Red Sox,1
LA Angels of Anaheim,3,Cleveland Indians,4
Kansas City Royals,11,Detroit Tigers,8
Colorado Rockies,1,Los Angeles Dodgers,6
Chicago Cubs,5,Miami Marlins,4
Texas Rangers,14,Oakland Athletics,8
San Diego Padres,1,Seattle Mariners,5
New York Mets,2,St. Louis Cardinals,6
Baltimore Orioles,4,Tampa Bay Rays,5
Milwaukee Brewers,7,Arizona D'Backs,5
Philadelphia Phillies,5,Atlanta Braves,2
Minnesota Twins,1,Boston Red Sox,2
San Francisco Giants,2,Chicago White Sox,8
LA Angels of Anaheim,9,Cleveland Indians,3
Kansas City Royals,11,Detroit Tigers,4
Colorado Rockies,2,Los Angeles Dodgers,4
Chicago Cubs,5,Miami Marlins,6
Toronto Blue Jays,1,New York Yankees,3
Texas Rangers,6,Oakland Athletics,10
Cincinnati Reds,6,Pittsburgh Pirates,5
San Diego Padres,1,Seattle Mariners,6
New York Mets,2,St. Louis Cardinals,5
Baltimore Orioles,7,Tampa Bay Rays,5
Houston Astros,5,Washington Nationals,6
Milwaukee Brewers,3,Arizona D'Backs,4
Philadelphia Phillies,10,Atlanta Braves,5
Minnesota Twins,1,Boston Red Sox,2
San Francisco Giants,6,Chicago White Sox,7
Kansas City Royals,2,Detroit Tigers,1
Colorado Rockies,0,Los Angeles Dodgers,8
Chicago Cubs,6,Miami Marlins,1
Toronto Blue Jays,3,New York Yankees,7
Texas Rangers,2,Oakland Athletics,4
Cincinnati Reds,11,Pittsburgh Pirates,4
Seattle Mariners,1,San Diego Padres,2
New York Mets,3,St. Louis Cardinals,2
Baltimore Orioles,2,Tampa Bay Rays,0
Houston Astros,5,Washington Nationals,6
Milwaukee Brewers,4,Arizona D'Backs,1
LA Angels of Anaheim,3,Cleveland Indians,5
Kansas City Royals,1,Detroit Tigers,2
New York Mets,1,Miami Marlins,0
Chicago White Sox,2,Minnesota Twins,4
Toronto Blue Jays,4,New York Yankees,6
Boston Red Sox,2,Oakland Athletics,4
Cincinnati Reds,3,Pittsburgh Pirates,4
Seattle Mariners,1,San Diego Padres,4
Philadelphia Phillies,4,St. Louis Cardinals,1
Houston Astros,0,Tampa Bay Rays,5
Atlanta Braves,3,Washington Nationals,0
Texas Rangers,3,LA Angels of Anaheim,7
San Francisco Giants,1,Arizona D'Backs,4
Pittsburgh Pirates,3,Chicago Cubs,6
Toronto Blue Jays,14,Cincinnati Reds,9
Detroit Tigers,6,Cleveland Indians,4
Milwaukee Brewers,13,Colorado Rockies,10
Seattle Mariners,7,Kansas City Royals,5
New York Mets,2,Miami Marlins,3
Chicago White Sox,4,Minnesota Twins,5
Baltimore Orioles,3,New York Yankees,5
Boston Red Sox,3,Oakland Athletics,4
Los Angeles Dodgers,5,San Diego Padres,6
Philadelphia Phillies,5,St. Louis Cardinals,1
Houston Astros,3,Tampa Bay Rays,1
Atlanta Braves,6,Washington Nationals,4
Texas Rangers,2,LA Angels of Anaheim,3
San Francisco Giants,6,Arizona D'Backs,4
Pittsburgh Pirates,5,Chicago Cubs,3
Toronto Blue Jays,1,Cincinnati Reds,11
Detroit Tigers,5,Cleveland Indians,4
Milwaukee Brewers,9,Colorado Rockies,4
Seattle Mariners,2,Kansas City Royals,1
New York Mets,4,Miami Marlins,0
Chicago White Sox,3,Minnesota Twins,4
Baltimore Orioles,6,New York Yankees,1
Boston Red Sox,1,Oakland Athletics,2
Los Angeles Dodgers,4,San Diego Padres,2
Philadelphia Phillies,1,St. Louis Cardinals,4
Houston Astros,0,Tampa Bay Rays,8
Atlanta Braves,0,Washington Nationals,3
Texas Rangers,2,LA Angels of Anaheim,5
San Francisco Giants,4,Arizona D'Backs,1
Pittsburgh Pirates,2,Chicago Cubs,1
Toronto Blue Jays,3,Cincinnati Reds,4
Detroit Tigers,10,Cleveland Indians,4
Milwaukee Brewers,6,Colorado Rockies,5
Seattle Mariners,2,Kansas City Royals,1
New York Mets,11,Miami Marlins,5
Chicago White Sox,5,Minnesota Twins,6
Baltimore Orioles,8,New York Yankees,0
Boston Red Sox,7,Oakland Athletics,6
Los Angeles Dodgers,2,San Diego Padres,1
Philadelphia Phillies,3,St. Louis Cardinals,5
Houston Astros,2,Tampa Bay Rays,5
Atlanta Braves,1,Washington Nationals,4
Chicago White Sox,4,Baltimore Orioles,6
Cincinnati Reds,6,Chicago Cubs,1
St. Louis Cardinals,8,Colorado Rockies,0
Los Angeles Dodgers,3,Kansas City Royals,5
Washington Nationals,3,Milwaukee Brewers,0
Miami Marlins,4,Philadelphia Phillies,0
Boston Red Sox,3,Seattle Mariners,12
San Diego Padres,6,San Francisco Giants,0
Pittsburgh Pirates,8,Tampa Bay Rays,1
New York Yankees,3,Toronto Blue Jays,8
Minnesota Twins,6,LA Angels of Anaheim,8
Cleveland Indians,8,Arizona D'Backs,9
Chicago White Sox,4,Baltimore Orioles,2
Cincinnati Reds,3,Chicago Cubs,7
St. Louis Cardinals,5,Colorado Rockies,10
Atlanta Braves,3,Houston Astros,2
Los Angeles Dodgers,2,Kansas City Royals,0
Washington Nationals,4,Milwaukee Brewers,2
Oakland Athletics,1,New York Mets,10
Miami Marlins,4,Philadelphia Phillies,7
Boston Red Sox,2,Seattle Mariners,8
San Diego Padres,7,San Francisco Giants,2
Pittsburgh Pirates,6,Tampa Bay Rays,5
Detroit Tigers,8,Texas Rangers,2
New York Yankees,6,Toronto Blue Jays,7
Minnesota Twins,2,LA Angels of Anaheim,6
Cleveland Indians,6,Arizona D'Backs,1
Chicago White Sox,4,Baltimore Orioles,5
Cincinnati Reds,4,Chicago Cubs,1
St. Louis Cardinals,9,Colorado Rockies,6
Atlanta Braves,4,Houston Astros,0
Los Angeles Dodgers,5,Kansas City Royals,4
Washington Nationals,2,Milwaukee Brewers,9
Oakland Athletics,8,New York Mets,5
Miami Marlins,3,Philadelphia Phillies,2
Boston Red Sox,5,Seattle Mariners,4
San Diego Padres,0,San Francisco Giants,4
Pittsburgh Pirates,1,Tampa Bay Rays,5
Detroit Tigers,8,Texas Rangers,6
New York Yankees,5,Toronto Blue Jays,3
Minnesota Twins,4,LA Angels of Anaheim,6
Washington Nationals,3,Chicago Cubs,5
Atlanta Braves,1,Houston Astros,6
St. Louis Cardinals,0,Los Angeles Dodgers,1
Colorado Rockies,4,Milwaukee Brewers,7
Miami Marlins,3,Philadelphia Phillies,5
New York Mets,2,Pittsburgh Pirates,5
Cincinnati Reds,3,San Francisco Giants,1
Detroit Tigers,6,Texas Rangers,0
Chicago White Sox,0,Toronto Blue Jays,7
Tampa Bay Rays,5,Baltimore Orioles,2
Tampa Bay Rays,1,Baltimore Orioles,4
Washington Nationals,2,Chicago Cubs,7
Detroit Tigers,3,Houston Astros,4
LA Angels of Anaheim,6,Kansas City Royals,8
St. Louis Cardinals,3,Los Angeles Dodgers,1
Oakland Athletics,9,Miami Marlins,5
Colorado Rockies,2,Milwaukee Brewers,3
Boston Red Sox,0,New York Yankees,6
Atlanta Braves,4,Philadelphia Phillies,2
New York Mets,2,Pittsburgh Pirates,3
Arizona D'Backs,2,San Diego Padres,1
Cleveland Indians,2,Seattle Mariners,3
Cincinnati Reds,6,San Francisco Giants,2
Minnesota Twins,4,Texas Rangers,5
Chicago White Sox,5,Toronto Blue Jays,4
Tampa Bay Rays,5,Baltimore Orioles,4
Washington Nationals,3,Chicago Cubs,0
Washington Nationals,7,Chicago Cubs,2
Detroit Tigers,4,Houston Astros,3
LA Angels of Anaheim,6,Kansas City Royals,2
St. Louis Cardinals,1,Los Angeles Dodgers,9
Oakland Athletics,7,Miami Marlins,6
Colorado Rockies,4,Milwaukee Brewers,7
Boston Red Sox,2,New York Yankees,1
Atlanta Braves,10,Philadelphia Phillies,3
Atlanta Braves,5,Philadelphia Phillies,1
New York Mets,5,Pittsburgh Pirates,3
Arizona D'Backs,3,San Diego Padres,1
Cleveland Indians,5,Seattle Mariners,0
Cincinnati Reds,7,San Francisco Giants,3
Minnesota Twins,0,Texas Rangers,5
Chicago White Sox,4,Toronto Blue Jays,3
Tampa Bay Rays,12,Baltimore Orioles,7
Detroit Tigers,4,Houston Astros,6
LA Angels of Anaheim,4,Kansas City Royals,5
St. Louis Cardinals,0,Los Angeles Dodgers,6
Oakland Athletics,4,Miami Marlins,3
Colorado Rockies,10,Milwaukee Brewers,4
Boston Red Sox,8,New York Yankees,5
Atlanta Braves,3,Philadelphia Phillies,2
New York Mets,2,Pittsburgh Pirates,5
Arizona D'Backs,1,San Diego Padres,2
Cleveland Indians,0,Seattle Mariners,3
Cincinnati Reds,4,San Francisco Giants,0
Minnesota Twins,3,Texas Rangers,2
Chicago White Sox,4,Toronto Blue Jays,0
New York Mets,3,Atlanta Braves,5
Texas Rangers,1,Baltimore Orioles,7
