Houston Astros,5,Seattle Mariners,6
Baltimore Orioles,5,Texas Rangers,2
Arizona D'Backs,0,Washington Nationals,1
Chicago White Sox,4,Boston Red Sox,7
Atlanta Braves,4,Chicago Cubs,13
Cleveland Indians,2,Cincinnati Reds,3
New York Mets,4,Colorado Rockies,3
New York Mets,2,Colorado Rockies,7
Toronto Blue Jays,5,Kansas City Royals,1
Toronto Blue Jays,2,Kansas City Royals,3
San Francisco Giants,6,Miami Marlins,7
Pittsburgh Pirates,1,Milwaukee Brewers,7
Tampa Bay Rays,6,New York Yankees,3
Detroit Tigers,0,Oakland Athletics,7
St. Louis Cardinals,9,Philadelphia Phillies,4
Los Angeles Dodgers,2,San Diego Padres,0
Houston Astros,1,Seattle Mariners,0
Baltimore Orioles,6,Texas Rangers,1
Arizona D'Backs,2,Washington Nationals,6
Chicago White Sox,3,Boston Red Sox,2
Chicago White Sox,5,Boston Red Sox,1
Atlanta Braves,13,Chicago Cubs,4
Cleveland Indians,6,Cincinnati Reds,3
New York Mets,2,Colorado Rockies,1
Toronto Blue Jays,0,Kansas City Royals,2
San Francisco Giants,1,Miami Marlins,0
Pittsburgh Pirates,6,Milwaukee Brewers,5
Tampa Bay Rays,4,New York Yankees,2
Detroit Tigers,2,Oakland Athletics,3
St. Louis Cardinals,0,Philadelphia Phillies,2
Los Angeles Dodgers,2,San Diego Padres,5
Houston Astros,2,Seattle Mariners,7
Baltimore Orioles,0,Texas Rangers,1
Arizona D'Backs,5,Washington Nationals,2
Texas Rangers,6,Los Angeles Angels,4
Chicago White Sox,4,Boston Red Sox,11
Tampa Bay Rays,4,Kansas City Royals,1
San Francisco Giants,2,Philadelphia Phillies,0
Milwaukee Brewers,3,San Diego Padres,1
Los Angeles Dodgers,3,Seattle Mariners,4
St. Louis Cardinals,12,Washington Nationals,5
Texas Rangers,2,Los Angeles Angels,6
Toronto Blue Jays,2,Boston Red Sox,4
New York Mets,1,Chicago Cubs,3
Arizona D'Backs,5,Cincinnati Reds,4
Chicago White Sox,8,Cleveland Indians,5
Houston Astros,2,Colorado Rockies,6
Tampa Bay Rays,14,Kansas City Royals,7
Baltimore Orioles,7,Miami Marlins,5
Atlanta Braves,1,New York Yankees,3
Minnesota Twins,0,Oakland Athletics,7
Minnesota Twins,0,Oakland Athletics,1
San Francisco Giants,10,Philadelphia Phillies,7
Milwaukee Brewers,6,San Diego Padres,0
Los Angeles Dodgers,1,Seattle Mariners,0
St. Louis Cardinals,2,Washington Nationals,3
Texas Rangers,7,Los Angeles Angels,4
Toronto Blue Jays,6,Boston Red Sox,3
New York Mets,4,Chicago Cubs,16
Arizona D'Backs,8,Cincinnati Reds,5
Houston Astros,3,Colorado Rockies,6
Pittsburgh Pirates,3,Detroit Tigers,2
Pittsburgh Pirates,2,Detroit Tigers,5
Tampa Bay Rays,8,Kansas City Royals,9
Baltimore Orioles,0,Miami Marlins,3
Atlanta Braves,4,New York Yankees,1
Minnesota Twins,12,Oakland Athletics,13
San Francisco Giants,5,Philadelphia Phillies,6
Milwaukee Brewers,4,San Diego Padres,2
St. Louis Cardinals,0,Washington Nationals,1
Seattle Mariners,7,Boston Red Sox,3
New York Mets,3,Chicago Cubs,4
Arizona D'Backs,14,Cincinnati Reds,11
New York Yankees,6,Cleveland Indians,3
Pittsburgh Pirates,4,Detroit Tigers,2
Los Angeles Angels,2,Houston Astros,8
San Diego Padres,3,Los Angeles Dodgers,2
Miami Marlins,0,San Francisco Giants,3
Arizona D'Backs,4,Atlanta Braves,5
Oakland Athletics,3,Baltimore Orioles,1
Seattle Mariners,5,Boston Red Sox,6
Texas Rangers,7,Chicago White Sox,9
Milwaukee Brewers,2,Chicago Cubs,15
New York Yankees,5,Cleveland Indians,3
Philadelphia Phillies,4,Colorado Rockies,5
Kansas City Royals,6,Detroit Tigers,2
Los Angeles Angels,4,Houston Astros,5
San Diego Padres,6,Los Angeles Dodgers,1
Pittsburgh Pirates,0,Minnesota Twins,2
Washington Nationals,0,New York Mets,6
Miami Marlins,3,San Francisco Giants,5
Cincinnati Reds,4,St. Louis Cardinals,5
Toronto Blue Jays,5,Tampa Bay Rays,3
Oakland Athletics,7,Baltimore Orioles,2
Seattle Mariners,8,Boston Red Sox,2
Texas Rangers,1,Chicago White Sox,2
Milwaukee Brewers,4,Chicago Cubs,3
New York Yankees,2,Cleveland Indians,1
Philadelphia Phillies,7,Colorado Rockies,5
Kansas City Royals,2,Detroit Tigers,1
Los Angeles Angels,2,Houston Astros,16
San Diego Padres,4,Los Angeles Dodgers,5
Pittsburgh Pirates,6,Minnesota Twins,2
Washington Nationals,7,New York Mets,1
Miami Marlins,5,San Francisco Giants,2
Cincinnati Reds,0,St. Louis Cardinals,2
Toronto Blue Jays,3,Tampa Bay Rays,5
Arizona D'Backs,5,Atlanta Braves,0
Arizona D'Backs,7,Atlanta Braves,0
Oakland Athletics,1,Baltimore Orioles,8
Seattle Mariners,3,Boston Red Sox,5
Texas Rangers,4,Chicago White Sox,8
Milwaukee Brewers,6,Chicago Cubs,0
New York Yankees,3,Cleveland Indians,7
Philadelphia Phillies,2,Colorado Rockies,12
Kansas City Royals,4,Detroit Tigers,0
Los Angeles Angels,4,Houston Astros,2
San Diego Padres,8,Los Angeles Dodgers,7
Pittsburgh Pirates,6,Minnesota Twins,2
Washington Nationals,0,New York Mets,4
Miami Marlins,3,San Francisco Giants,4
Cincinnati Reds,2,St. Louis Cardinals,5
Toronto Blue Jays,1,Tampa Bay Rays,0
Chicago Cubs,7,Atlanta Braves,8
New York Yankees,2,Baltimore Orioles,4
Minnesota Twins,3,Cleveland Indians,5
Kansas City Royals,3,Detroit Tigers,2
Seattle Mariners,2,Houston Astros,5
Cincinnati Reds,5,Los Angeles Dodgers,3
Miami Marlins,8,Milwaukee Brewers,0
Colorado Rockies,0,San Francisco Giants,12
Philadelphia Phillies,2,St. Louis Cardinals,1
Oakland Athletics,2,Tampa Bay Rays,1
Los Angeles Angels,9,Texas Rangers,4
San Diego Padres,1,Arizona D'Backs,5
Chicago Cubs,0,Atlanta Braves,5
New York Yankees,5,Baltimore Orioles,1
Detroit Tigers,5,Chicago White Sox,2
Minnesota Twins,4,Cleveland Indians,7
Seattle Mariners,0,Houston Astros,2
Cincinnati Reds,6,Los Angeles Dodgers,5
Miami Marlins,4,Milwaukee Brewers,5
Boston Red Sox,2,New York Mets,1
Kansas City Royals,1,Pittsburgh Pirates,2
Colorado Rockies,7,San Francisco Giants,5
Philadelphia Phillies,2,St. Louis Cardinals,5
Oakland Athletics,3,Tampa Bay Rays,4
Los Angeles Angels,1,Texas Rangers,6
Washington Nationals,5,Toronto Blue Jays,9
San Diego Padres,12,Arizona D'Backs,3
Chicago Cubs,0,Atlanta Braves,10
New York Yankees,7,Baltimore Orioles,0
Minnesota Twins,10,Cleveland Indians,2
Seattle Mariners,5,Houston Astros,7
Cincinnati Reds,0,Los Angeles Dodgers,8
Miami Marlins,6,Milwaukee Brewers,2
Boston Red Sox,1,New York Mets,0
Kansas City Royals,9,Pittsburgh Pirates,6
Colorado Rockies,3,San Francisco Giants,7
Philadelphia Phillies,5,St. Louis Cardinals,3
Oakland Athletics,0,Tampa Bay Rays,2
Los Angeles Angels,4,Texas Rangers,3
Washington Nationals,8,Toronto Blue Jays,2
Colorado Rockies,3,Arizona D'Backs,5
Chicago Cubs,9,Atlanta Braves,3
New York Yankees,3,Baltimore Orioles,4
Detroit Tigers,1,Chicago White Sox,3
Detroit Tigers,0,Chicago White Sox,11
Seattle Mariners,1,Houston Astros,0
Los Angeles Dodgers,1,Milwaukee Brewers,2
Philadelphia Phillies,3,St. Louis Cardinals,4
Oakland Athletics,3,Tampa Bay Rays,2
Boston Red Sox,1,Texas Rangers,4
Colorado Rockies,2,Arizona D'Backs,7
Cleveland Indians,5,Chicago White Sox,3
Chicago Cubs,6,Cincinnati Reds,8
Los Angeles Dodgers,1,Milwaukee Brewers,3
Kansas City Royals,1,Minnesota Twins,9
Detroit Tigers,0,New York Yankees,10
Baltimore Orioles,3,Oakland Athletics,2
New York Mets,1,Philadelphia Phillies,2
St. Louis Cardinals,7,Pittsburgh Pirates,3
San Francisco Giants,2,San Diego Padres,3
Los Angeles Angels,4,Seattle Mariners,7
Houston Astros,9,Tampa Bay Rays,2
Boston Red Sox,6,Texas Rangers,1
Atlanta Braves,5,Toronto Blue Jays,13
Miami Marlins,1,Washington Nationals,2
Colorado Rockies,14,Arizona D'Backs,6
Cleveland Indians,3,Chicago White Sox,7
Chicago Cubs,3,Cincinnati Reds,2
Los Angeles Dodgers,5,Milwaukee Brewers,6
Kansas City Royals,11,Minnesota Twins,3
Detroit Tigers,4,New York Yankees,6
Baltimore Orioles,8,Oakland Athletics,4
New York Mets,5,Philadelphia Phillies,4
St. Louis Cardinals,12,Pittsburgh Pirates,5
San Francisco Giants,2,San Diego Padres,6
Los Angeles Angels,10,Seattle Mariners,5
Houston Astros,3,Tampa Bay Rays,1
Boston Red Sox,6,Texas Rangers,8
Atlanta Braves,5,Toronto Blue Jays,6
Miami Marlins,2,Washington Nationals,7
Colorado Rockies,4,Arizona D'Backs,8
Cleveland Indians,5,Chicago White Sox,0
Chicago Cubs,12,Cincinnati Reds,13
Los Angeles Dodgers,16,Milwaukee Brewers,4
Kansas City Royals,4,Minnesota Twins,13
Detroit Tigers,0,New York Yankees,2
Baltimore Orioles,5,Oakland Athletics,7
New York Mets,8,Philadelphia Phillies,7
St. Louis Cardinals,3,Pittsburgh Pirates,0
San Francisco Giants,7,San Diego Padres,1
Los Angeles Angels,0,Seattle Mariners,2
Houston Astros,4,Tampa Bay Rays,5
Boston Red Sox,3,Texas Rangers,5
Atlanta Braves,2,Toronto Blue Jays,7
Miami Marlins,1,Washington Nationals,3
Tampa Bay Rays,7,Los Angeles Angels,3
Cleveland Indians,8,Kansas City Royals,6
Texas Rangers,5,Minnesota Twins,6
Toronto Blue Jays,4,Oakland Athletics,5
Milwaukee Brewers,3,Philadelphia Phillies,4
Pittsburgh Pirates,0,San Diego Padres,2
Baltimore Orioles,5,Seattle Mariners,3
New York Mets,5,St. Louis Cardinals,6
Tampa Bay Rays,8,Los Angeles Angels,3
Detroit Tigers,7,Boston Red Sox,11
Los Angeles Dodgers,1,Chicago Cubs,7
Los Angeles Dodgers,3,Chicago Cubs,4
Chicago White Sox,9,Cincinnati Reds,0
San Francisco Giants,12,Colorado Rockies,4
San Francisco Giants,6,Colorado Rockies,8
Cleveland Indians,7,Kansas City Royals,3
Arizona D'Backs,3,Miami Marlins,9
Texas Rangers,6,Minnesota Twins,3
Houston Astros,3,New York Yankees,7
Toronto Blue Jays,1,Oakland Athletics,4
Milwaukee Brewers,5,Philadelphia Phillies,6
Pittsburgh Pirates,2,San Diego Padres,1
Baltimore Orioles,2,Seattle Mariners,5
Atlanta Braves,6,Washington Nationals,1
Tampa Bay Rays,3,Los Angeles Angels,1
Detroit Tigers,6,Boston Red Sox,5
Los Angeles Dodgers,5,Chicago Cubs,6
Chicago White Sox,0,Cincinnati Reds,1
San Francisco Giants,5,Colorado Rockies,6
Cleveland Indians,5,Kansas City Royals,4
Arizona D'Backs,0,Miami Marlins,8
Texas Rangers,3,Minnesota Twins,1
Houston Astros,3,New York Yankees,6
Toronto Blue Jays,9,Oakland Athletics,4
Milwaukee Brewers,4,Philadelphia Phillies,5
Pittsburgh Pirates,2,San Diego Padres,4
Baltimore Orioles,6,Seattle Mariners,0
New York Mets,1,St. Louis Cardinals,4
New York Mets,7,St. Louis Cardinals,2
Atlanta Braves,5,Washington Nationals,3
Tampa Bay Rays,8,Los Angeles Angels,3
Detroit Tigers,9,Boston Red Sox,12
Cleveland Indians,4,Kansas City Royals,0
Arizona D'Backs,1,Miami Marlins,3
Texas Rangers,4,Minnesota Twins,3
Houston Astros,7,New York Yankees,4
Toronto Blue Jays,10,Oakland Athletics,4
Milwaukee Brewers,0,Philadelphia Phillies,2
New York Mets,4,St. Louis Cardinals,1
Atlanta Braves,3,Washington Nationals,2
Los Angeles Dodgers,2,Los Angeles Angels,9
Philadelphia Phillies,12,Atlanta Braves,2
Boston Red Sox,6,Baltimore Orioles,2
Pittsburgh Pirates,2,Chicago Cubs,3
Cincinnati Reds,3,Cleveland Indians,0
Minnesota Twins,7,Detroit Tigers,3
Toronto Blue Jays,4,Houston Astros,10
Chicago White Sox,3,Kansas City Royals,0
Milwaukee Brewers,1,Miami Marlins,6
Washington Nationals,11,New York Yankees,4
Arizona D'Backs,4,New York Mets,5
Tampa Bay Rays,1,Oakland Athletics,2
San Diego Padres,4,San Francisco Giants,5
Colorado Rockies,0,St. Louis Cardinals,5
Seattle Mariners,5,Texas Rangers,4
Los Angeles Dodgers,14,Los Angeles Angels,11
Philadelphia Phillies,7,Atlanta Braves,8
Boston Red Sox,11,Baltimore Orioles,6
Pittsburgh Pirates,2,Chicago Cubs,3
Cincinnati Reds,2,Cleveland Indians,9
Minnesota Twins,3,Detroit Tigers,7
Toronto Blue Jays,8,Houston Astros,4
Chicago White Sox,9,Kansas City Royals,1
Milwaukee Brewers,6,Miami Marlins,2
Washington Nationals,3,New York Yankees,4
Arizona D'Backs,2,New York Mets,4
Tampa Bay Rays,3,Oakland Athletics,6
San Diego Padres,1,San Francisco Giants,7
Colorado Rockies,8,St. Louis Cardinals,9
Seattle Mariners,8,Texas Rangers,9
Los Angeles Dodgers,1,Los Angeles Angels,2
Philadelphia Phillies,1,Atlanta Braves,6
Boston Red Sox,4,Baltimore Orioles,3
Pittsburgh Pirates,6,Chicago Cubs,5
Toronto Blue Jays,4,Houston Astros,7
Chicago White Sox,9,Kansas City Royals,3
Milwaukee Brewers,2,Miami Marlins,1
Washington Nationals,2,New York Yankees,3
Arizona D'Backs,2,New York Mets,4
Tampa Bay Rays,4,Oakland Athletics,3
San Diego Padres,11,San Francisco Giants,1
Colorado Rockies,0,St. Louis Cardinals,2
Seattle Mariners,2,Texas Rangers,10
Miami Marlins,2,Arizona D'Backs,5
Boston Red Sox,1,Baltimore Orioles,4
Los Angeles Angels,5,Houston Astros,4
Cincinnati Reds,14,Pittsburgh Pirates,1
Texas Rangers,1,San Francisco Giants,3
Miami Marlins,3,Arizona D'Backs,11
Toronto Blue Jays,5,Atlanta Braves,3
Oakland Athletics,3,Boston Red Sox,2
Minnesota Twins,3,Chicago White Sox,9
Chicago Cubs,2,Cleveland Indians,3
San Diego Padres,8,Colorado Rockies,1
Kansas City Royals,7,Detroit Tigers,8
Los Angeles Angels,1,Houston Astros,5
Seattle Mariners,4,Los Angeles Dodgers,6
St. Louis Cardinals,6,Milwaukee Brewers,1
Baltimore Orioles,2,New York Mets,3
Cincinnati Reds,2,Pittsburgh Pirates,7
Texas Rangers,2,San Francisco Giants,4
New York Yankees,3,Tampa Bay Rays,1
Philadelphia Phillies,6,Washington Nationals,2
Miami Marlins,3,Arizona D'Backs,2
Toronto Blue Jays,4,Atlanta Braves,1
Oakland Athletics,4,Boston Red Sox,1
Minnesota Twins,8,Chicago White Sox,13
Chicago Cubs,1,Cleveland Indians,2
San Diego Padres,5,Colorado Rockies,3
San Diego Padres,2,Colorado Rockies,3
Kansas City Royals,2,Detroit Tigers,4
Los Angeles Angels,1,Houston Astros,9
Seattle Mariners,1,Los Angeles Dodgers,7
St. Louis Cardinals,1,Milwaukee Brewers,4
Baltimore Orioles,1,New York Mets,7
Cincinnati Reds,5,Pittsburgh Pirates,1
New York Yankees,1,Tampa Bay Rays,0
Philadelphia Phillies,5,Washington Nationals,2
Miami Marlins,5,Arizona D'Backs,1
Toronto Blue Jays,8,Atlanta Braves,4
Oakland Athletics,1,Boston Red Sox,8
Minnesota Twins,2,Chicago White Sox,4
Cincinnati Reds,8,Colorado Rockies,13
Kansas City Royals,3,Detroit Tigers,4
Texas Rangers,3,Houston Astros,4
St. Louis Cardinals,2,Milwaukee Brewers,0
San Francisco Giants,3,Pittsburgh Pirates,1
Cleveland Indians,4,Seattle Mariners,2
New York Yankees,1,Tampa Bay Rays,9
Philadelphia Phillies,1,Washington Nationals,5
Washington Nationals,17,Arizona D'Backs,2
New York Yankees,5,Baltimore Orioles,4
Los Angeles Angels,3,Boston Red Sox,4
Kansas City Royals,6,Chicago White Sox,2
Kansas City Royals,1,Chicago White Sox,3
Cincinnati Reds,6,Colorado Rockies,9
Chicago Cubs,4,Detroit Tigers,2
Texas Rangers,4,Houston Astros,10
Miami Marlins,6,Los Angeles Dodgers,9
Atlanta Braves,6,Milwaukee Brewers,3
Oakland Athletics,6,Minnesota Twins,1
San Francisco Giants,2,Pittsburgh Pirates,3
St. Louis Cardinals,4,San Diego Padres,5
Cleveland Indians,3,Seattle Mariners,7
New York Mets,2,Tampa Bay Rays,3
Philadelphia Phillies,5,Toronto Blue Jays,1
Washington Nationals,4,Arizona D'Backs,11
New York Yankees,8,Baltimore Orioles,2
Los Angeles Angels,0,Boston Red Sox,9
Kansas City Royals,5,Chicago White Sox,1
Cincinnati Reds,6,Colorado Rockies,5
Chicago Cubs,8,Detroit Tigers,9
Texas Rangers,5,Houston Astros,6
Miami Marlins,0,Los Angeles Dodgers,7
Atlanta Braves,5,Milwaukee Brewers,1
Oakland Athletics,4,Minnesota Twins,5
San Francisco Giants,6,Pittsburgh Pirates,8
St. Louis Cardinals,3,San Diego Padres,13
Cleveland Indians,3,Seattle Mariners,7
New York Mets,5,Tampa Bay Rays,12
Philadelphia Phillies,0,Toronto Blue Jays,4
Washington Nationals,3,Arizona D'Backs,0
New York Yankees,6,Baltimore Orioles,10
Los Angeles Angels,6,Boston Red Sox,5
Kansas City Royals,3,Chicago White Sox,4
Cincinnati Reds,7,Colorado Rockies,6
Chicago Cubs,5,Detroit Tigers,1
Texas Rangers,2,Houston Astros,6
Miami Marlins,3,Los Angeles Dodgers,2
Atlanta Braves,9,Milwaukee Brewers,10
Oakland Athletics,7,Minnesota Twins,6
San Francisco Giants,4,Pittsburgh Pirates,1
St. Louis Cardinals,3,San Diego Padres,5
Cleveland Indians,2,Seattle Mariners,3
New York Mets,1,Tampa Bay Rays,7
Philadelphia Phillies,8,Toronto Blue Jays,10
Cleveland Indians,4,Los Angeles Angels,7
New York Mets,3,Atlanta Braves,1
Washington Nationals,3,Chicago Cubs,7
San Francisco Giants,6,Cincinnati Reds,3
Arizona D'Backs,1,Los Angeles Dodgers,3
Chicago White Sox,16,Minnesota Twins,4
Colorado Rockies,0,San Diego Padres,7
Detroit Tigers,4,Seattle Mariners,1
New York Yankees,2,Texas Rangers,5
Cleveland Indians,6,Los Angeles Angels,5
New York Mets,4,Atlanta Braves,3
Tampa Bay Rays,13,Baltimore Orioles,6
Washington Nationals,3,Chicago Cubs,6
San Francisco Giants,4,Cincinnati Reds,2
Milwaukee Brewers,0,Kansas City Royals,2
Arizona D'Backs,1,Los Angeles Dodgers,9
Chicago White Sox,4,Minnesota Twins,5
Houston Astros,5,Oakland Athletics,6
Miami Marlins,3,Philadelphia Phillies,8
Colorado Rockies,1,San Diego Padres,2
