Pittsburgh Pirates,0,Los Angeles Dodgers,3
Arizona D'Backs,3,Milwaukee Brewers,1
Miami Marlins,7,New York Mets,5
Kansas City Royals,13,Philadelphia Phillies,4
St. Louis Cardinals,0,San Francisco Giants,1
Cleveland Indians,0,Tampa Bay Rays,4
LA Angels of Anaheim,2,Texas Rangers,3
Boston Red Sox,6,Toronto Blue Jays,4
Chicago Cubs,5,Atlanta Braves,6
Minnesota Twins,6,Baltimore Orioles,5
Seattle Mariners,3,Chicago White Sox,4
Washington Nationals,7,Cincinnati Reds,6
San Diego Padres,3,Colorado Rockies,6
New York Yankees,4,Detroit Tigers,8
Oakland Athletics,6,Houston Astros,3
Pittsburgh Pirates,0,Los Angeles Dodgers,1
Arizona D'Backs,9,Milwaukee Brewers,2
Miami Marlins,3,New York Mets,7
Kansas City Royals,3,Philadelphia Phillies,4
St. Louis Cardinals,6,San Francisco Giants,3
Cleveland Indians,0,Tampa Bay Rays,6
LA Angels of Anaheim,8,Texas Rangers,4
Boston Red Sox,0,Toronto Blue Jays,5
Chicago Cubs,1,Atlanta Braves,5
Minnesota Twins,4,Baltimore Orioles,3
Seattle Mariners,3,Chicago White Sox,4
Washington Nationals,3,Cincinnati Reds,6
San Diego Padres,1,Colorado Rockies,9
New York Yankees,7,Detroit Tigers,0
Oakland Athletics,9,Houston Astros,3
Pittsburgh Pirates,2,Los Angeles Dodgers,6
Arizona D'Backs,8,Milwaukee Brewers,7
Miami Marlins,3,New York Mets,4
Kansas City Royals,9,Philadelphia Phillies,8
St. Louis Cardinals,14,San Francisco Giants,3
Cleveland Indians,13,Tampa Bay Rays,0
LA Angels of Anaheim,3,Texas Rangers,7
Boston Red Sox,13,Toronto Blue Jays,0
Pittsburgh Pirates,5,Arizona D'Backs,3
Baltimore Orioles,1,Boston Red Sox,3
Milwaukee Brewers,7,Chicago Cubs,4
New York Yankees,11,Cleveland Indians,6
Minnesota Twins,1,Kansas City Royals,3
Atlanta Braves,2,Miami Marlins,0
New York Mets,7,Philadelphia Phillies,2
Houston Astros,0,Seattle Mariners,3
Colorado Rockies,2,San Francisco Giants,4
Cincinnati Reds,13,St. Louis Cardinals,4
Tampa Bay Rays,4,Texas Rangers,5
Oakland Athletics,9,LA Angels of Anaheim,5
Pittsburgh Pirates,6,Arizona D'Backs,5
Milwaukee Brewers,3,Chicago Cubs,6
New York Yankees,14,Cleveland Indians,1
Toronto Blue Jays,3,Detroit Tigers,7
Minnesota Twins,4,Kansas City Royals,7
Atlanta Braves,3,Miami Marlins,2
New York Mets,3,Philadelphia Phillies,8
Los Angeles Dodgers,3,San Diego Padres,9
Houston Astros,16,Seattle Mariners,9
Colorado Rockies,6,San Francisco Giants,9
Cincinnati Reds,1,St. Louis Cardinals,5
Tampa Bay Rays,1,Texas Rangers,6
Chicago White Sox,7,Washington Nationals,8
Oakland Athletics,11,LA Angels of Anaheim,5
Pittsburgh Pirates,2,Arizona D'Backs,10
Baltimore Orioles,8,Boston Red Sox,5
Toronto Blue Jays,8,Detroit Tigers,6
Minnesota Twins,0,Kansas City Royals,3
Atlanta Braves,8,Miami Marlins,0
New York Mets,3,Philadelphia Phillies,7
Los Angeles Dodgers,4,San Diego Padres,3
Houston Astros,8,Seattle Mariners,3
Colorado Rockies,0,San Francisco Giants,10
Cincinnati Reds,0,St. Louis Cardinals,10
Tampa Bay Rays,2,Texas Rangers,0
Chicago White Sox,2,Washington Nationals,5
Oakland Athletics,8,LA Angels of Anaheim,1
Baltimore Orioles,3,Boston Red Sox,2
San Francisco Giants,7,Chicago Cubs,6
Toronto Blue Jays,1,Detroit Tigers,11
Los Angeles Dodgers,3,San Diego Padres,2
Texas Rangers,4,Seattle Mariners,3
Chicago White Sox,4,Washington Nationals,7
Houston Astros,5,LA Angels of Anaheim,0
Los Angeles Dodgers,0,Arizona D'Backs,3
San Francisco Giants,3,Chicago Cubs,4
Chicago White Sox,0,Cleveland Indians,1
Toronto Blue Jays,8,Kansas City Royals,4
Philadelphia Phillies,3,Miami Marlins,1
New York Mets,16,Minnesota Twins,5
Baltimore Orioles,2,New York Yankees,5
Detroit Tigers,3,Oakland Athletics,4
Cincinnati Reds,5,Pittsburgh Pirates,6
Colorado Rockies,7,San Diego Padres,5
Texas Rangers,1,Seattle Mariners,3
Milwaukee Brewers,0,St. Louis Cardinals,2
Atlanta Braves,6,Washington Nationals,4
Houston Astros,4,LA Angels of Anaheim,5
Los Angeles Dodgers,7,Arizona D'Backs,5
Tampa Bay Rays,1,Boston Red Sox,2
San Francisco Giants,3,Chicago Cubs,2
Chicago White Sox,4,Cleveland Indians,9
Toronto Blue Jays,3,Kansas City Royals,2
Philadelphia Phillies,1,Miami Marlins,2
New York Mets,4,Minnesota Twins,2
Baltimore Orioles,5,New York Yankees,3
Detroit Tigers,7,Oakland Athletics,3
Cincinnati Reds,1,Pittsburgh Pirates,3
Colorado Rockies,9,San Diego Padres,5
Texas Rangers,3,Seattle Mariners,1
Milwaukee Brewers,0,St. Louis Cardinals,8
Atlanta Braves,3,Washington Nationals,1
Houston Astros,1,LA Angels of Anaheim,4
Los Angeles Dodgers,0,Arizona D'Backs,1
Tampa Bay Rays,0,Boston Red Sox,5
San Francisco Giants,10,Chicago Cubs,7
Chicago White Sox,3,Cleveland Indians,1
Toronto Blue Jays,2,Kansas City Royals,3
Philadelphia Phillies,2,Miami Marlins,1
Baltimore Orioles,0,New York Yankees,3
Detroit Tigers,10,Oakland Athletics,1
Cincinnati Reds,7,Pittsburgh Pirates,10
Colorado Rockies,2,San Diego Padres,1
Texas Rangers,3,Seattle Mariners,4
Milwaukee Brewers,4,St. Louis Cardinals,3
Atlanta Braves,9,Washington Nationals,0
Tampa Bay Rays,2,Boston Red Sox,3
Philadelphia Phillies,2,Cincinnati Reds,4
San Diego Padres,6,Los Angeles Dodgers,3
Washington Nationals,10,Miami Marlins,3
LA Angels of Anaheim,2,Minnesota Twins,8
Houston Astros,2,Oakland Athletics,11
St. Louis Cardinals,10,Pittsburgh Pirates,6
Chicago White Sox,3,Toronto Blue Jays,4
Kansas City Royals,3,Atlanta Braves,6
Tampa Bay Rays,4,Baltimore Orioles,5
Texas Rangers,4,Chicago Cubs,2
Philadelphia Phillies,0,Cincinnati Reds,1
Boston Red Sox,7,Cleveland Indians,2
New York Mets,4,Colorado Rockies,8
New York Mets,8,Colorado Rockies,9
San Diego Padres,9,Los Angeles Dodgers,2
Washington Nationals,2,Miami Marlins,8
San Francisco Giants,8,Milwaukee Brewers,10
LA Angels of Anaheim,6,Minnesota Twins,8
Arizona D'Backs,2,New York Yankees,4
Houston Astros,3,Oakland Athletics,4
Detroit Tigers,6,Seattle Mariners,2
Chicago White Sox,4,Toronto Blue Jays,3
Kansas City Royals,1,Atlanta Braves,0
Tampa Bay Rays,6,Baltimore Orioles,2
Philadelphia Phillies,2,Cincinnati Reds,11
Boston Red Sox,6,Cleveland Indians,3
San Diego Padres,7,Los Angeles Dodgers,2
Washington Nationals,6,Miami Marlins,1
San Francisco Giants,3,Milwaukee Brewers,4
Arizona D'Backs,3,New York Yankees,4
Houston Astros,5,Oakland Athletics,7
St. Louis Cardinals,0,Pittsburgh Pirates,5
Detroit Tigers,2,Seattle Mariners,1
Chicago White Sox,7,Toronto Blue Jays,0
Tampa Bay Rays,6,Baltimore Orioles,10
Texas Rangers,2,Chicago Cubs,6
Miami Marlins,1,Cincinnati Reds,11
Boston Red Sox,6,Cleveland Indians,3
New York Mets,3,Colorado Rockies,11
San Francisco Giants,2,Milwaukee Brewers,7
Arizona D'Backs,6,New York Yankees,2
St. Louis Cardinals,4,Philadelphia Phillies,3
Atlanta Braves,6,Pittsburgh Pirates,4
Detroit Tigers,0,Seattle Mariners,2
Chicago White Sox,1,Toronto Blue Jays,3
Detroit Tigers,1,LA Angels of Anaheim,8
Miami Marlins,2,Cincinnati Reds,1
Arizona D'Backs,1,Colorado Rockies,3
Cleveland Indians,2,Houston Astros,3
Chicago Cubs,4,Milwaukee Brewers,5
Washington Nationals,1,New York Mets,7
St. Louis Cardinals,2,Philadelphia Phillies,8
Atlanta Braves,0,Pittsburgh Pirates,6
San Diego Padres,2,San Francisco Giants,3
Oakland Athletics,3,Tampa Bay Rays,8
Seattle Mariners,0,Texas Rangers,7
New York Yankees,9,Toronto Blue Jays,4
Detroit Tigers,0,LA Angels of Anaheim,10
Los Angeles Dodgers,5,Baltimore Orioles,7
Los Angeles Dodgers,1,Baltimore Orioles,6
Kansas City Royals,3,Boston Red Sox,4
Minnesota Twins,2,Chicago White Sox,1
Miami Marlins,2,Cincinnati Reds,3
Arizona D'Backs,3,Colorado Rockies,4
Cleveland Indians,19,Houston Astros,6
Chicago Cubs,1,Milwaukee Brewers,5
Washington Nationals,7,New York Mets,6
St. Louis Cardinals,5,Philadelphia Phillies,0
Atlanta Braves,1,Pittsburgh Pirates,3
San Diego Padres,0,San Francisco Giants,2
Oakland Athletics,0,Tampa Bay Rays,1
Seattle Mariners,0,Texas Rangers,5
New York Yankees,5,Toronto Blue Jays,3
Detroit Tigers,3,LA Angels of Anaheim,4
Los Angeles Dodgers,7,Baltimore Orioles,4
Kansas City Royals,4,Boston Red Sox,2
Kansas City Royals,5,Boston Red Sox,4
Minnesota Twins,5,Chicago White Sox,3
Miami Marlins,6,Cincinnati Reds,10
Arizona D'Backs,5,Colorado Rockies,4
Cleveland Indians,5,Houston Astros,4
Chicago Cubs,2,Milwaukee Brewers,4
Washington Nationals,0,New York Mets,2
St. Louis Cardinals,3,Philadelphia Phillies,7
Atlanta Braves,2,Pittsburgh Pirates,4
San Diego Padres,0,San Francisco Giants,5
Oakland Athletics,1,Tampa Bay Rays,8
Seattle Mariners,3,Texas Rangers,11
New York Yankees,4,Toronto Blue Jays,8
Texas Rangers,7,LA Angels of Anaheim,6
Toronto Blue Jays,1,Baltimore Orioles,2
Oakland Athletics,6,Boston Red Sox,9
Cleveland Indians,3,Chicago White Sox,2
Chicago Cubs,4,Cincinnati Reds,5
Seattle Mariners,7,Houston Astros,1
Pittsburgh Pirates,2,Philadelphia Phillies,3
Milwaukee Brewers,7,San Diego Padres,1
Arizona D'Backs,4,San Francisco Giants,5
New York Yankees,1,Tampa Bay Rays,5
St. Louis Cardinals,3,Washington Nationals,2
Texas Rangers,4,LA Angels of Anaheim,5
Toronto Blue Jays,3,Baltimore Orioles,4
Oakland Athletics,13,Boston Red Sox,0
Chicago Cubs,4,Cincinnati Reds,2
Atlanta Braves,4,Colorado Rockies,3
Atlanta Braves,10,Colorado Rockies,2
Seattle Mariners,2,Houston Astros,3
Miami Marlins,3,Minnesota Twins,4
Miami Marlins,8,Minnesota Twins,5
Los Angeles Dodgers,7,New York Mets,2
Pittsburgh Pirates,2,Philadelphia Phillies,0
Milwaukee Brewers,6,San Diego Padres,3
Arizona D'Backs,6,San Francisco Giants,4
New York Yankees,4,Tampa Bay Rays,3
St. Louis Cardinals,2,Washington Nationals,0
Texas Rangers,11,LA Angels of Anaheim,3
Toronto Blue Jays,6,Baltimore Orioles,5
Oakland Athletics,5,Boston Red Sox,6
Cleveland Indians,2,Chicago White Sox,3
Chicago Cubs,0,Cincinnati Reds,1
Atlanta Braves,5,Colorado Rockies,6
Kansas City Royals,5,Detroit Tigers,7
Seattle Mariners,3,Houston Astros,10
Los Angeles Dodgers,3,New York Mets,7
Pittsburgh Pirates,5,Philadelphia Phillies,3
Milwaukee Brewers,1,San Diego Padres,2
Arizona D'Backs,3,San Francisco Giants,2
New York Yankees,0,Tampa Bay Rays,3
St. Louis Cardinals,4,Washington Nationals,2
Colorado Rockies,2,Arizona D'Backs,3
Houston Astros,2,Boston Red Sox,7
Tampa Bay Rays,2,Chicago White Sox,5
Kansas City Royals,8,Detroit Tigers,3
Chicago Cubs,4,Miami Marlins,3
Texas Rangers,2,Minnesota Twins,1
Toronto Blue Jays,3,New York Yankees,5
Los Angeles Dodgers,3,New York Mets,2
Baltimore Orioles,10,Oakland Athletics,2
Pittsburgh Pirates,6,Philadelphia Phillies,4
LA Angels of Anaheim,0,Seattle Mariners,6
Cincinnati Reds,1,Washington Nationals,8
Colorado Rockies,6,Arizona D'Backs,3
Houston Astros,3,Boston Red Sox,7
Tampa Bay Rays,4,Chicago White Sox,5
Atlanta Braves,0,Detroit Tigers,10
Milwaukee Brewers,5,Los Angeles Dodgers,7
Chicago Cubs,4,Miami Marlins,2
Texas Rangers,4,Minnesota Twins,3
Toronto Blue Jays,4,New York Yankees,6
Philadelphia Phillies,4,New York Mets,0
Baltimore Orioles,3,Oakland Athletics,0
San Francisco Giants,1,San Diego Padres,2
LA Angels of Anaheim,6,Seattle Mariners,3
Pittsburgh Pirates,1,St. Louis Cardinals,9
Cincinnati Reds,0,Washington Nationals,1
Colorado Rockies,2,Arizona D'Backs,3
Houston Astros,4,Boston Red Sox,8
Tampa Bay Rays,10,Chicago White Sox,4
Atlanta Braves,4,Detroit Tigers,7
Cleveland Indians,2,Kansas City Royals,3
Milwaukee Brewers,6,Los Angeles Dodgers,4
Chicago Cubs,3,Miami Marlins,2
Texas Rangers,2,Minnesota Twins,7
Toronto Blue Jays,4,New York Yankees,5
Philadelphia Phillies,9,New York Mets,4
Baltimore Orioles,7,Oakland Athletics,3
San Francisco Giants,7,San Diego Padres,8
LA Angels of Anaheim,2,Seattle Mariners,3
Pittsburgh Pirates,5,St. Louis Cardinals,3
Cincinnati Reds,3,Washington Nationals,6
Colorado Rockies,2,Arizona D'Backs,4
Houston Astros,1,Boston Red Sox,6
Tampa Bay Rays,8,Chicago White Sox,3
Atlanta Braves,3,Detroit Tigers,8
Cleveland Indians,0,Kansas City Royals,9
Cleveland Indians,10,Kansas City Royals,3
Milwaukee Brewers,0,Los Angeles Dodgers,2
Chicago Cubs,4,Miami Marlins,6
Texas Rangers,0,Minnesota Twins,5
Toronto Blue Jays,2,New York Yankees,3
Philadelphia Phillies,5,New York Mets,1
Baltimore Orioles,8,Oakland Athletics,9
San Francisco Giants,4,San Diego Padres,6
LA Angels of Anaheim,1,Seattle Mariners,2
Pittsburgh Pirates,9,St. Louis Cardinals,0
Cincinnati Reds,5,Washington Nationals,2
San Francisco Giants,6,Arizona D'Backs,4
Washington Nationals,2,Atlanta Braves,3
San Diego Padres,3,Chicago Cubs,5
Minnesota Twins,3,Detroit Tigers,4
Cleveland Indians,9,Kansas City Royals,0
Colorado Rockies,12,Los Angeles Dodgers,2
New York Mets,3,Miami Marlins,4
Pittsburgh Pirates,4,Milwaukee Brewers,10
Houston Astros,9,New York Yankees,1
LA Angels of Anaheim,8,Oakland Athletics,10
Baltimore Orioles,2,Seattle Mariners,6
Cincinnati Reds,2,St. Louis Cardinals,1
San Francisco Giants,2,Arizona D'Backs,1
Washington Nationals,1,Atlanta Braves,8
San Diego Padres,13,Chicago Cubs,7
Philadelphia Phillies,2,Cleveland Indians,14
Minnesota Twins,1,Detroit Tigers,6
Tampa Bay Rays,2,Kansas City Royals,8
Colorado Rockies,2,Los Angeles Dodgers,6
New York Mets,1,Miami Marlins,2
Pittsburgh Pirates,8,Milwaukee Brewers,12
Houston Astros,4,New York Yankees,7
LA Angels of Anaheim,6,Oakland Athletics,10
Baltimore Orioles,7,Seattle Mariners,2
Cincinnati Reds,1,St. Louis Cardinals,2
Chicago White Sox,6,Texas Rangers,10
Boston Red Sox,7,Toronto Blue Jays,9
San Francisco Giants,9,Arizona D'Backs,6
Washington Nationals,2,Atlanta Braves,0
San Diego Padres,2,Chicago Cubs,6
Philadelphia Phillies,0,Cleveland Indians,6
Minnesota Twins,6,Detroit Tigers,2
Tampa Bay Rays,8,Kansas City Royals,9
Colorado Rockies,7,Los Angeles Dodgers,3
New York Mets,7,Miami Marlins,6
Pittsburgh Pirates,6,Milwaukee Brewers,4
Houston Astros,4,New York Yankees,5
LA Angels of Anaheim,5,Oakland Athletics,4
Baltimore Orioles,3,Seattle Mariners,8
Cincinnati Reds,2,St. Louis Cardinals,4
Chicago White Sox,5,Texas Rangers,2
Boston Red Sox,10,Toronto Blue Jays,1
Baltimore Orioles,5,LA Angels of Anaheim,1
Washington Nationals,3,Atlanta Braves,1
San Diego Padres,4,Chicago Cubs,2
Detroit Tigers,7,Houston Astros,3
St. Louis Cardinals,6,Milwaukee Brewers,5
Miami Marlins,2,Philadelphia Phillies,7
Chicago White Sox,3,Texas Rangers,1
Boston Red Sox,3,Toronto Blue Jays,1
Baltimore Orioles,0,LA Angels of Anaheim,4
New York Mets,7,Atlanta Braves,5
Cincinnati Reds,6,Chicago Cubs,5
Minnesota Twins,6,Cleveland Indians,7
Tampa Bay Rays,7,Colorado Rockies,4
Detroit Tigers,4,Houston Astros,3
St. Louis Cardinals,6,Milwaukee Brewers,1
Oakland Athletics,2,New York Yankees,0
Miami Marlins,1,Philadelphia Phillies,4
Washington Nationals,1,Pittsburgh Pirates,3
Arizona D'Backs,6,San Diego Padres,7
Los Angeles Dodgers,1,San Francisco Giants,2
Boston Red Sox,0,Texas Rangers,7
Seattle Mariners,4,Toronto Blue Jays,0
Baltimore Orioles,5,LA Angels of Anaheim,4
Cincinnati Reds,6,Chicago Cubs,4
Minnesota Twins,3,Cleveland Indians,7
Tampa Bay Rays,3,Colorado Rockies,9
Detroit Tigers,17,Houston Astros,2
Chicago White Sox,0,Kansas City Royals,2
St. Louis Cardinals,7,Milwaukee Brewers,6
Oakland Athletics,2,New York Yankees,4
Miami Marlins,2,Philadelphia Phillies,0
Washington Nationals,5,Pittsburgh Pirates,4
Arizona D'Backs,8,San Diego Padres,1
Los Angeles Dodgers,9,San Francisco Giants,10
Boston Red Sox,1,Texas Rangers,5
Seattle Mariners,8,Toronto Blue Jays,1
Baltimore Orioles,8,LA Angels of Anaheim,4
New York Mets,4,Atlanta Braves,9
Cincinnati Reds,7,Chicago Cubs,4
Minnesota Twins,4,Cleveland Indians,2
Tampa Bay Rays,8,Colorado Rockies,3
Detroit Tigers,9,Houston Astros,0
Chicago White Sox,5,Kansas City Royals,6
St. Louis Cardinals,10,Milwaukee Brewers,1
Oakland Athletics,5,New York Yankees,4
Miami Marlins,14,Philadelphia Phillies,2
Washington Nationals,6,Pittsburgh Pirates,2
Arizona D'Backs,1,San Diego Padres,5
Los Angeles Dodgers,3,San Francisco Giants,4
Boston Red Sox,3,Texas Rangers,4
Seattle Mariners,2,Toronto Blue Jays,10
Minnesota Twins,5,Boston Red Sox,6
Texas Rangers,2,Chicago Cubs,9
Atlanta Braves,7,Cincinnati Reds,4
Oakland Athletics,3,Cleveland Indians,7
Chicago White Sox,2,Kansas City Royals,1
Arizona D'Backs,9,Los Angeles Dodgers,2
Miami Marlins,0,San Diego Padres,5
Philadelphia Phillies,6,San Francisco Giants,2
Toronto Blue Jays,8,Tampa Bay Rays,7
Kansas City Royals,3,Baltimore Orioles,4
Minnesota Twins,6,Boston Red Sox,1
St. Louis Cardinals,1,Chicago Cubs,2
Atlanta Braves,4,Cincinnati Reds,5
Oakland Athletics,0,Cleveland Indians,1
New York Yankees,0,Colorado Rockies,2
LA Angels of Anaheim,6,Houston Astros,7
Arizona D'Backs,5,Los Angeles Dodgers,3
Texas Rangers,3,Milwaukee Brewers,6
Chicago White Sox,0,New York Mets,1
Seattle Mariners,1,Pittsburgh Pirates,4
Miami Marlins,1,San Diego Padres,5
Philadelphia Phillies,6,San Francisco Giants,2
Toronto Blue Jays,6,Tampa Bay Rays,4
Kansas City Royals,3,Baltimore Orioles,5
Minnesota Twins,15,Boston Red Sox,8
St. Louis Cardinals,5,Chicago Cubs,4
Atlanta Braves,7,Cincinnati Reds,2
Oakland Athletics,3,Cleveland Indians,4
New York Yankees,3,Colorado Rockies,2
LA Angels of Anaheim,1,Houston Astros,3
Arizona D'Backs,3,Los Angeles Dodgers,2
Texas Rangers,4,Milwaukee Brewers,1
Chicago White Sox,6,New York Mets,3
Seattle Mariners,2,Pittsburgh Pirates,1
Miami Marlins,0,San Diego Padres,1
Philadelphia Phillies,3,San Francisco Giants,4
Toronto Blue Jays,4,Tampa Bay Rays,10
Detroit Tigers,1,Washington Nationals,3
Philadelphia Phillies,1,Arizona D'Backs,2
Kansas City Royals,6,Baltimore Orioles,2
Minnesota Twins,5,Boston Red Sox,3
Oakland Athletics,2,Cleveland Indians,9
New York Yankees,3,Colorado Rockies,1
LA Angels of Anaheim,6,Houston Astros,5
Pittsburgh Pirates,2,New York Mets,3
Atlanta Braves,6,San Francisco Giants,3
Toronto Blue Jays,4,Tampa Bay Rays,5
Detroit Tigers,4,Washington Nationals,5
Philadelphia Phillies,2,Arizona D'Backs,3
Toronto Blue Jays,0,Boston Red Sox,5
LA Angels of Anaheim,7,Chicago White Sox,5
Milwaukee Brewers,3,Cincinnati Reds,4
Cleveland Indians,4,Detroit Tigers,10
Texas Rangers,4,Houston Astros,2
New York Yankees,11,Kansas City Royals,6
Miami Marlins,5,Los Angeles Dodgers,4
Baltimore Orioles,9,Minnesota Twins,6
Pittsburgh Pirates,7,New York Mets,3
Oakland Athletics,3,Seattle Mariners,6
Atlanta Braves,2,San Francisco Giants,8
Colorado Rockies,0,St. Louis Cardinals,3
San Diego Padres,3,Tampa Bay Rays,6
Chicago Cubs,3,Washington Nationals,7
Philadelphia Phillies,3,Arizona D'Backs,1
Toronto Blue Jays,3,Boston Red Sox,2
LA Angels of Anaheim,3,Chicago White Sox,2
Milwaukee Brewers,7,Cincinnati Reds,13
Cleveland Indians,7,Detroit Tigers,6
Texas Rangers,8,Houston Astros,7
New York Yankees,3,Kansas City Royals,2
Miami Marlins,1,Los Angeles Dodgers,7
Baltimore Orioles,5,Minnesota Twins,8
Pittsburgh Pirates,11,New York Mets,2
Oakland Athletics,4,Seattle Mariners,3
Atlanta Braves,1,San Francisco Giants,10
Colorado Rockies,0,St. Louis Cardinals,3
San Diego Padres,7,Tampa Bay Rays,8
Chicago Cubs,8,Washington Nationals,2
Philadelphia Phillies,4,Arizona D'Backs,2
Toronto Blue Jays,12,Boston Red Sox,4
LA Angels of Anaheim,0,Chicago White Sox,3
Milwaukee Brewers,1,Cincinnati Reds,5
Cleveland Indians,4,Detroit Tigers,3
Texas Rangers,12,Houston Astros,7
New York Yankees,4,Kansas City Royals,2
Miami Marlins,3,Los Angeles Dodgers,5
Baltimore Orioles,6,Minnesota Twins,0
Pittsburgh Pirates,3,New York Mets,2
Oakland Athletics,1,Seattle Mariners,6
Atlanta Braves,1,San Francisco Giants,5
Colorado Rockies,8,St. Louis Cardinals,2
San Diego Padres,2,Tampa Bay Rays,4
Chicago Cubs,2,Washington Nationals,1
Kansas City Royals,11,LA Angels of Anaheim,4
Atlanta Braves,10,Arizona D'Backs,1
Colorado Rockies,1,Chicago Cubs,9
New York Yankees,0,Cleveland Indians,1
New York Yankees,7,Cleveland Indians,0
Houston Astros,2,Detroit Tigers,7
Washington Nationals,6,Los Angeles Dodgers,2
Chicago White Sox,3,Minnesota Twins,10
Texas Rangers,1,Oakland Athletics,5
Milwaukee Brewers,5,Pittsburgh Pirates,1
New York Mets,3,St. Louis Cardinals,6
Kansas City Royals,2,LA Angels of Anaheim,6
Atlanta Braves,0,Arizona D'Backs,2
San Diego Padres,3,Baltimore Orioles,2
Colorado Rockies,9,Chicago Cubs,4
Houston Astros,2,Detroit Tigers,6
Washington Nationals,0,Los Angeles Dodgers,2
Cincinnati Reds,6,Miami Marlins,2
Chicago White Sox,4,Minnesota Twins,2
Seattle Mariners,3,New York Yankees,4
Texas Rangers,6,Oakland Athletics,5
Cleveland Indians,2,Philadelphia Phillies,6
Milwaukee Brewers,3,Pittsburgh Pirates,4
New York Mets,4,St. Louis Cardinals,10
Boston Red Sox,3,Tampa Bay Rays,5
San Francisco Giants,6,Toronto Blue Jays,10
Kansas City Royals,9,LA Angels of Anaheim,5
Atlanta Braves,3,Arizona D'Backs,5
San Diego Padres,8,Baltimore Orioles,4
Colorado Rockies,3,Chicago Cubs,6
Houston Astros,7,Detroit Tigers,5
Washington Nationals,1,Los Angeles Dodgers,3
Cincinnati Reds,4,Miami Marlins,0
Chicago White Sox,9,Minnesota Twins,4
Seattle Mariners,12,New York Yankees,2
Texas Rangers,6,Oakland Athletics,2
Cleveland Indians,10,Philadelphia Phillies,4
Milwaukee Brewers,1,Pittsburgh Pirates,3
New York Mets,2,St. Louis Cardinals,4
Boston Red Sox,9,Tampa Bay Rays,2
San Francisco Giants,3,Toronto Blue Jays,11
Chicago White Sox,5,LA Angels of Anaheim,4
San Francisco Giants,8,Colorado Rockies,6
Cincinnati Reds,5,Miami Marlins,3
Seattle Mariners,3,New York Yankees,2
Milwaukee Brewers,1,Pittsburgh Pirates,7
Washington Nationals,6,San Diego Padres,2
New York Mets,5,St. Louis Cardinals,2
Boston Red Sox,4,Tampa Bay Rays,3
Detroit Tigers,4,Texas Rangers,10
Chicago White Sox,3,LA Angels of Anaheim,0
Los Angeles Dodgers,5,Atlanta Braves,8
Tampa Bay Rays,12,Baltimore Orioles,10
New York Mets,3,Chicago Cubs,2
Seattle Mariners,3,Cleveland Indians,6
San Francisco Giants,9,Colorado Rockies,10
Arizona D'Backs,9,Miami Marlins,2
Boston Red Sox,3,Minnesota Twins,2
Toronto Blue Jays,0,New York Yankees,5
Kansas City Royals,1,Oakland Athletics,2
Cincinnati Reds,3,Philadelphia Phillies,5
Houston Astros,4,Pittsburgh Pirates,5
Washington Nationals,6,San Diego Padres,5
