Chicago White Sox,2,Oakland Athletics,10
Colorado Rockies,2,Pittsburgh Pirates,0
Los Angeles Dodgers,7,San Diego Padres,3
Houston Astros,4,Seattle Mariners,1
Texas Rangers,7,Tampa Bay Rays,2
Kansas City Royals,3,Toronto Blue Jays,11
Kansas City Royals,4,Toronto Blue Jays,5
Boston Red Sox,9,Los Angeles Angels,0
San Francisco Giants,4,Arizona D'Backs,3
Philadelphia Phillies,3,Atlanta Braves,7
Baltimore Orioles,5,Detroit Tigers,6
Cincinnati Reds,0,Milwaukee Brewers,2
Cleveland Indians,1,Minnesota Twins,2
Washington Nationals,5,New York Mets,11
Chicago White Sox,11,Oakland Athletics,12
Colorado Rockies,2,Pittsburgh Pirates,10
Los Angeles Dodgers,13,San Diego Padres,4
Houston Astros,7,Seattle Mariners,1
Texas Rangers,2,Tampa Bay Rays,4
Kansas City Royals,5,Toronto Blue Jays,15
Boston Red Sox,8,Los Angeles Angels,2
San Francisco Giants,1,Arizona D'Backs,3
New York Mets,4,Atlanta Braves,12
St. Louis Cardinals,5,Chicago Cubs,8
Baltimore Orioles,8,Detroit Tigers,13
Miami Marlins,3,Milwaukee Brewers,12
Toronto Blue Jays,3,New York Yankees,4
Pittsburgh Pirates,0,Philadelphia Phillies,7
Houston Astros,9,Seattle Mariners,2
San Francisco Giants,8,Los Angeles Angels,1
San Diego Padres,4,Arizona D'Backs,1
New York Mets,5,Atlanta Braves,3
Cleveland Indians,1,Baltimore Orioles,3
Houston Astros,10,Chicago White Sox,0
Chicago Cubs,16,Colorado Rockies,5
Kansas City Royals,2,Detroit Tigers,3
Kansas City Royals,3,Detroit Tigers,2
Washington Nationals,5,Los Angeles Dodgers,2
Miami Marlins,0,Milwaukee Brewers,8
Toronto Blue Jays,8,New York Yankees,5
Boston Red Sox,7,Oakland Athletics,3
Pittsburgh Pirates,1,Philadelphia Phillies,2
Cincinnati Reds,2,St. Louis Cardinals,4
Minnesota Twins,7,Tampa Bay Rays,8
Seattle Mariners,6,Texas Rangers,2
San Francisco Giants,3,Los Angeles Angels,4
San Diego Padres,2,Arizona D'Backs,6
New York Mets,3,Atlanta Braves,4
Cleveland Indians,4,Baltimore Orioles,0
Houston Astros,10,Chicago White Sox,1
Chicago Cubs,2,Colorado Rockies,5
Kansas City Royals,4,Detroit Tigers,12
Washington Nationals,0,Los Angeles Dodgers,4
Miami Marlins,5,Milwaukee Brewers,6
Toronto Blue Jays,1,New York Yankees,9
Boston Red Sox,0,Oakland Athletics,3
Pittsburgh Pirates,2,Philadelphia Phillies,6
Cincinnati Reds,3,St. Louis Cardinals,4
Minnesota Twins,1,Tampa Bay Rays,10
Seattle Mariners,9,Texas Rangers,7
San Francisco Giants,4,Los Angeles Angels,2
San Diego Padres,2,Arizona D'Backs,4
Cleveland Indians,7,Baltimore Orioles,3
Houston Astros,7,Chicago White Sox,1
Chicago Cubs,9,Colorado Rockies,7
Kansas City Royals,8,Detroit Tigers,5
Washington Nationals,3,Los Angeles Dodgers,4
Miami Marlins,2,Milwaukee Brewers,4
Toronto Blue Jays,1,New York Yankees,5
Boston Red Sox,1,Oakland Athletics,4
Pittsburgh Pirates,2,Philadelphia Phillies,3
Cincinnati Reds,2,St. Louis Cardinals,9
Minnesota Twins,6,Tampa Bay Rays,8
Seattle Mariners,4,Texas Rangers,7
Cleveland Indians,2,Baltimore Orioles,1
Seattle Mariners,4,Chicago White Sox,10
Atlanta Braves,4,Cincinnati Reds,10
San Diego Padres,13,Colorado Rockies,5
Los Angeles Angels,2,Houston Astros,0
Miami Marlins,1,Los Angeles Dodgers,2
Minnesota Twins,1,New York Yankees,14
Washington Nationals,2,San Francisco Giants,4
Oakland Athletics,9,Texas Rangers,4
Seattle Mariners,1,Chicago White Sox,0
Atlanta Braves,7,Cincinnati Reds,9
Chicago Cubs,10,Cleveland Indians,3
San Diego Padres,0,Colorado Rockies,8
Los Angeles Angels,8,Houston Astros,7
Milwaukee Brewers,5,Kansas City Royals,2
Miami Marlins,3,Los Angeles Dodgers,2
Minnesota Twins,3,New York Yankees,8
Arizona D'Backs,8,Philadelphia Phillies,4
Washington Nationals,3,San Francisco Giants,4
New York Mets,6,St. Louis Cardinals,5
Oakland Athletics,3,Texas Rangers,2
Boston Red Sox,3,Toronto Blue Jays,4
Tampa Bay Rays,8,Baltimore Orioles,4
Seattle Mariners,4,Chicago White Sox,3
Atlanta Braves,5,Cincinnati Reds,4
Chicago Cubs,1,Cleveland Indians,4
San Diego Padres,2,Colorado Rockies,5
Los Angeles Angels,2,Houston Astros,5
Milwaukee Brewers,6,Kansas City Royals,2
Miami Marlins,8,Los Angeles Dodgers,6
Minnesota Twins,4,New York Yankees,7
Arizona D'Backs,3,Philadelphia Phillies,5
Detroit Tigers,13,Pittsburgh Pirates,10
Detroit Tigers,3,Pittsburgh Pirates,8
Washington Nationals,15,San Francisco Giants,2
New York Mets,1,St. Louis Cardinals,9
Oakland Athletics,2,Texas Rangers,4
Boston Red Sox,4,Toronto Blue Jays,3
Tampa Bay Rays,9,Baltimore Orioles,5
Milwaukee Brewers,0,Chicago Cubs,1
Atlanta Braves,7,Cincinnati Reds,4
Seattle Mariners,5,Cleveland Indians,4
Chicago White Sox,6,Kansas City Royals,3
Minnesota Twins,3,New York Yankees,4
Arizona D'Backs,8,Philadelphia Phillies,2
Detroit Tigers,0,Pittsburgh Pirates,1
New York Mets,3,St. Louis Cardinals,4
Boston Red Sox,5,Toronto Blue Jays,4
New York Yankees,4,Los Angeles Angels,3
Detroit Tigers,0,Baltimore Orioles,6
Tampa Bay Rays,4,Boston Red Sox,3
Milwaukee Brewers,2,Chicago Cubs,3
Seattle Mariners,5,Cleveland Indians,6
Oakland Athletics,8,Houston Astros,1
Chicago White Sox,7,Kansas City Royals,4
Colorado Rockies,1,Miami Marlins,0
Cincinnati Reds,15,Minnesota Twins,9
Atlanta Braves,3,Philadelphia Phillies,7
St. Louis Cardinals,5,Pittsburgh Pirates,6
New York Mets,5,San Diego Padres,1
Los Angeles Dodgers,4,San Francisco Giants,6
Texas Rangers,6,Toronto Blue Jays,4
Arizona D'Backs,5,Washington Nationals,4
New York Yankees,11,Los Angeles Angels,1
Detroit Tigers,9,Baltimore Orioles,5
Tampa Bay Rays,12,Boston Red Sox,6
Milwaukee Brewers,0,Chicago Cubs,3
Seattle Mariners,12,Cleveland Indians,4
Oakland Athletics,0,Houston Astros,11
Chicago White Sox,8,Kansas City Royals,0
Chicago White Sox,2,Kansas City Royals,5
Colorado Rockies,1,Miami Marlins,4
Cincinnati Reds,1,Minnesota Twins,3
Atlanta Braves,4,Philadelphia Phillies,1
St. Louis Cardinals,2,Pittsburgh Pirates,6
New York Mets,2,San Diego Padres,12
Los Angeles Dodgers,15,San Francisco Giants,6
Los Angeles Dodgers,3,San Francisco Giants,8
Texas Rangers,7,Toronto Blue Jays,4
Arizona D'Backs,4,Washington Nationals,3
New York Yankees,2,Los Angeles Angels,1
Detroit Tigers,3,Baltimore Orioles,5
Tampa Bay Rays,3,Boston Red Sox,4
Milwaukee Brewers,0,Chicago Cubs,2
Seattle Mariners,10,Cleveland Indians,4
Oakland Athletics,4,Houston Astros,8
Chicago White Sox,4,Kansas City Royals,5
Colorado Rockies,0,Miami Marlins,3
Cincinnati Reds,8,Minnesota Twins,2
Atlanta Braves,10,Philadelphia Phillies,1
St. Louis Cardinals,0,Pittsburgh Pirates,5
New York Mets,14,San Diego Padres,2
Los Angeles Dodgers,2,San Francisco Giants,4
Texas Rangers,2,Toronto Blue Jays,7
Arizona D'Backs,1,Washington Nationals,3
Los Angeles Dodgers,5,Arizona D'Backs,8
Kansas City Royals,6,Boston Red Sox,10
Colorado Rockies,2,Chicago Cubs,3
Milwaukee Brewers,6,Cincinnati Reds,5
Texas Rangers,5,Cleveland Indians,7
Tampa Bay Rays,3,Detroit Tigers,2
New York Yankees,1,Houston Astros,2
Philadelphia Phillies,4,Miami Marlins,8
Toronto Blue Jays,7,Minnesota Twins,5
San Diego Padres,5,San Francisco Giants,6
Pittsburgh Pirates,2,Washington Nationals,3
Baltimore Orioles,2,Los Angeles Angels,3
Los Angeles Dodgers,3,Arizona D'Backs,4
Kansas City Royals,7,Boston Red Sox,6
Colorado Rockies,3,Chicago Cubs,1
Milwaukee Brewers,7,Cincinnati Reds,6
Texas Rangers,8,Cleveland Indians,6
Tampa Bay Rays,1,Detroit Tigers,2
New York Yankees,4,Houston Astros,0
Philadelphia Phillies,1,Miami Marlins,2
Toronto Blue Jays,7,Minnesota Twins,4
Atlanta Braves,3,New York Mets,2
Oakland Athletics,3,Seattle Mariners,6
San Diego Padres,3,San Francisco Giants,2
Chicago White Sox,2,St. Louis Cardinals,3
Pittsburgh Pirates,4,Washington Nationals,12
Baltimore Orioles,7,Los Angeles Angels,10
Los Angeles Dodgers,2,Arizona D'Backs,1
Kansas City Royals,4,Boston Red Sox,5
Colorado Rockies,11,Chicago Cubs,2
Milwaukee Brewers,3,Cincinnati Reds,1
Texas Rangers,4,Cleveland Indians,12
Tampa Bay Rays,2,Detroit Tigers,3
New York Yankees,4,Houston Astros,0
Philadelphia Phillies,6,Miami Marlins,0
Toronto Blue Jays,0,Minnesota Twins,4
Atlanta Braves,7,New York Mets,0
Oakland Athletics,3,Seattle Mariners,2
San Diego Padres,4,San Francisco Giants,9
Chicago White Sox,2,St. Louis Cardinals,3
Pittsburgh Pirates,3,Washington Nationals,9
Baltimore Orioles,3,Los Angeles Angels,12
Los Angeles Dodgers,5,Arizona D'Backs,2
Minnesota Twins,5,Chicago White Sox,6
Toronto Blue Jays,13,Cleveland Indians,11
Toronto Blue Jays,4,Cleveland Indians,13
New York Yankees,6,Houston Astros,5
Detroit Tigers,6,Kansas City Royals,10
Atlanta Braves,11,New York Mets,0
Oakland Athletics,1,Seattle Mariners,4
Boston Red Sox,5,Texas Rangers,11
Pittsburgh Pirates,1,Washington Nationals,3
Houston Astros,8,Arizona D'Backs,0
San Francisco Giants,9,Atlanta Braves,4
Minnesota Twins,6,Chicago White Sox,4
Miami Marlins,1,Cincinnati Reds,4
Detroit Tigers,2,Kansas City Royals,4
Pittsburgh Pirates,6,Milwaukee Brewers,4
Cleveland Indians,6,New York Yankees,7
Colorado Rockies,8,New York Mets,7
Baltimore Orioles,4,Oakland Athletics,6
Los Angeles Dodgers,4,San Diego Padres,0
Los Angeles Angels,5,Seattle Mariners,0
Chicago Cubs,2,St. Louis Cardinals,3
Toronto Blue Jays,2,Tampa Bay Rays,6
Boston Red Sox,5,Texas Rangers,1
Philadelphia Phillies,3,Washington Nationals,7
Houston Astros,3,Arizona D'Backs,4
San Francisco Giants,11,Atlanta Braves,2
Minnesota Twins,8,Chicago White Sox,4
Miami Marlins,6,Cincinnati Reds,0
Detroit Tigers,3,Kansas City Royals,2
Pittsburgh Pirates,3,Milwaukee Brewers,5
Cleveland Indians,2,New York Yankees,5
Colorado Rockies,2,New York Mets,0
Baltimore Orioles,0,Oakland Athletics,2
Los Angeles Dodgers,4,San Diego Padres,7
Los Angeles Angels,8,Seattle Mariners,9
Chicago Cubs,6,St. Louis Cardinals,8
Toronto Blue Jays,3,Tampa Bay Rays,5
Boston Red Sox,6,Texas Rangers,5
Philadelphia Phillies,3,Washington Nationals,1
Houston Astros,1,Arizona D'Backs,3
San Francisco Giants,4,Atlanta Braves,3
Minnesota Twins,5,Chicago White Sox,3
Miami Marlins,8,Cincinnati Reds,5
Detroit Tigers,2,Kansas City Royals,4
Pittsburgh Pirates,9,Milwaukee Brewers,0
Cleveland Indians,4,New York Yankees,7
Colorado Rockies,3,New York Mets,2
Baltimore Orioles,1,Oakland Athletics,2
Los Angeles Dodgers,0,San Diego Padres,3
Los Angeles Angels,8,Seattle Mariners,2
Chicago Cubs,3,St. Louis Cardinals,4
Toronto Blue Jays,2,Tampa Bay Rays,1
Boston Red Sox,6,Texas Rangers,1
Philadelphia Phillies,4,Washington Nationals,5
Miami Marlins,2,Chicago Cubs,14
New York Mets,7,Cincinnati Reds,6
Houston Astros,16,Oakland Athletics,2
San Francisco Giants,0,Philadelphia Phillies,11
Washington Nationals,8,San Diego Padres,5
Minnesota Twins,6,St. Louis Cardinals,0
Detroit Tigers,6,Texas Rangers,7
Kansas City Royals,15,Baltimore Orioles,7
Pittsburgh Pirates,10,Chicago White Sox,6
Miami Marlins,3,Chicago Cubs,4
New York Mets,2,Cincinnati Reds,7
Los Angeles Angels,2,Colorado Rockies,4
Arizona D'Backs,8,Los Angeles Dodgers,5
Cleveland Indians,2,Milwaukee Brewers,3
Boston Red Sox,2,New York Yankees,3
Houston Astros,4,Oakland Athletics,2
San Francisco Giants,2,Philadelphia Phillies,4
Washington Nationals,4,San Diego Padres,0
Minnesota Twins,7,St. Louis Cardinals,1
Atlanta Braves,1,Tampa Bay Rays,0
Detroit Tigers,7,Texas Rangers,4
Seattle Mariners,5,Toronto Blue Jays,0
Kansas City Royals,3,Baltimore Orioles,5
Pittsburgh Pirates,6,Chicago White Sox,5
Miami Marlins,4,Chicago Cubs,13
New York Mets,1,Cincinnati Reds,2
Los Angeles Angels,8,Colorado Rockies,0
Arizona D'Backs,3,Los Angeles Dodgers,6
Cleveland Indians,6,Milwaukee Brewers,2
Boston Red Sox,6,New York Yankees,9
Houston Astros,4,Oakland Athletics,1
San Francisco Giants,3,Philadelphia Phillies,11
Washington Nationals,1,San Diego Padres,2
Atlanta Braves,5,Tampa Bay Rays,2
Detroit Tigers,4,Texas Rangers,5
Seattle Mariners,2,Toronto Blue Jays,5
Minnesota Twins,4,Los Angeles Angels,7
Washington Nationals,2,Arizona D'Backs,1
Kansas City Royals,6,Baltimore Orioles,11
Milwaukee Brewers,5,Colorado Rockies,2
Cincinnati Reds,4,Los Angeles Dodgers,1
Atlanta Braves,9,Miami Marlins,2
Boston Red Sox,5,New York Yankees,4
San Francisco Giants,3,Philadelphia Phillies,6
St. Louis Cardinals,2,San Diego Padres,1
Seattle Mariners,9,Toronto Blue Jays,3
Minnesota Twins,5,Los Angeles Angels,4
Washington Nationals,3,Arizona D'Backs,1
Tampa Bay Rays,4,Baltimore Orioles,9
Chicago White Sox,2,Chicago Cubs,11
Kansas City Royals,10,Cleveland Indians,9
Milwaukee Brewers,11,Colorado Rockies,10
Texas Rangers,1,Houston Astros,0
Cincinnati Reds,6,Los Angeles Dodgers,2
Atlanta Braves,3,Miami Marlins,6
Oakland Athletics,10,New York Yankees,5
New York Mets,3,Philadelphia Phillies,1
San Francisco Giants,2,Pittsburgh Pirates,11
St. Louis Cardinals,9,San Diego Padres,5
Boston Red Sox,3,Toronto Blue Jays,5
Minnesota Twins,5,Los Angeles Angels,3
Washington Nationals,2,Arizona D'Backs,1
Tampa Bay Rays,3,Baltimore Orioles,6
Tampa Bay Rays,10,Baltimore Orioles,3
Chicago White Sox,4,Chicago Cubs,8
Kansas City Royals,2,Cleveland Indians,6
Milwaukee Brewers,0,Colorado Rockies,4
Seattle Mariners,3,Detroit Tigers,4
Seattle Mariners,9,Detroit Tigers,5
Texas Rangers,1,Houston Astros,6
Cincinnati Reds,5,Los Angeles Dodgers,3
Atlanta Braves,10,Miami Marlins,5
Oakland Athletics,6,New York Yankees,7
San Francisco Giants,5,Pittsburgh Pirates,6
St. Louis Cardinals,1,San Diego Padres,2
Boston Red Sox,5,Toronto Blue Jays,2
Minnesota Twins,1,Los Angeles Angels,2
Washington Nationals,6,Arizona D'Backs,4
Tampa Bay Rays,1,Baltimore Orioles,17
Chicago White Sox,5,Chicago Cubs,3
Kansas City Royals,2,Cleveland Indians,11
Milwaukee Brewers,7,Colorado Rockies,3
Seattle Mariners,4,Detroit Tigers,5
Texas Rangers,1,Houston Astros,6
Cincinnati Reds,5,Los Angeles Dodgers,3
Atlanta Braves,4,Miami Marlins,3
Oakland Athletics,2,New York Yankees,6
New York Mets,2,Philadelphia Phillies,4
San Francisco Giants,5,Pittsburgh Pirates,0
St. Louis Cardinals,3,San Diego Padres,5
Boston Red Sox,5,Toronto Blue Jays,3
Houston Astros,1,Los Angeles Angels,2
Milwaukee Brewers,7,Arizona D'Backs,2
Oakland Athletics,6,Boston Red Sox,5
Atlanta Braves,6,Chicago Cubs,5
Cleveland Indians,3,Detroit Tigers,6
Tampa Bay Rays,2,Kansas City Royals,1
Seattle Mariners,1,Minnesota Twins,0
Colorado Rockies,6,San Diego Padres,4
Cincinnati Reds,7,San Francisco Giants,10
Houston Astros,5,Los Angeles Angels,3
Milwaukee Brewers,1,Arizona D'Backs,2
Chicago Cubs,3,Atlanta Braves,2
Oakland Athletics,5,Boston Red Sox,3
Cleveland Indians,8,Detroit Tigers,9
Tampa Bay Rays,6,Kansas City Royals,5
Los Angeles Dodgers,2,Miami Marlins,4
St. Louis Cardinals,1,Minnesota Twins,4
Toronto Blue Jays,2,New York Mets,12
Chicago White Sox,0,Pittsburgh Pirates,7
Colorado Rockies,0,San Diego Padres,4
Texas Rangers,8,Seattle Mariners,9
Cincinnati Reds,3,San Francisco Giants,5
New York Yankees,3,Washington Nationals,5
