Arizona D'Backs,10,San Diego Padres,3
Los Angeles Angels,3,Seattle Mariners,6
Colorado Rockies,1,Tampa Bay Rays,7
Houston Astros,2,Texas Rangers,1
Baltimore Orioles,6,Toronto Blue Jays,5
Milwaukee Brewers,4,Cincinnati Reds,3
Minnesota Twins,5,Kansas City Royals,4
San Francisco Giants,5,Los Angeles Dodgers,6
New York Mets,6,Miami Marlins,5
Detroit Tigers,3,New York Yankees,1
Boston Red Sox,0,Oakland Athletics,1
Arizona D'Backs,8,San Diego Padres,5
Los Angeles Angels,1,Seattle Mariners,2
Colorado Rockies,0,Tampa Bay Rays,4
Houston Astros,4,Texas Rangers,6
Baltimore Orioles,2,Toronto Blue Jays,1
Philadelphia Phillies,8,Washington Nationals,2
Chicago Cubs,4,Atlanta Braves,6
Milwaukee Brewers,1,Cincinnati Reds,0
Chicago White Sox,8,Cleveland Indians,3
Minnesota Twins,7,Kansas City Royals,6
San Francisco Giants,3,Los Angeles Dodgers,5
New York Mets,6,Miami Marlins,4
Detroit Tigers,2,New York Yankees,1
Boston Red Sox,6,Oakland Athletics,3
St. Louis Cardinals,5,Pittsburgh Pirates,4
Arizona D'Backs,1,San Diego Padres,4
Colorado Rockies,1,Tampa Bay Rays,0
Houston Astros,0,Texas Rangers,4
Baltimore Orioles,3,Toronto Blue Jays,5
Philadelphia Phillies,8,Washington Nationals,9
Texas Rangers,11,Los Angeles Angels,4
Chicago Cubs,4,Atlanta Braves,9
New York Yankees,8,Baltimore Orioles,4
Toronto Blue Jays,1,Cleveland Indians,4
Kansas City Royals,4,Detroit Tigers,5
Washington Nationals,4,New York Mets,0
Boston Red Sox,3,Oakland Athletics,7
Cincinnati Reds,0,Pittsburgh Pirates,2
Texas Rangers,1,Los Angeles Angels,3
Boston Red Sox,8,Arizona D'Backs,15
Miami Marlins,0,Atlanta Braves,4
Seattle Mariners,8,Chicago White Sox,10
Toronto Blue Jays,2,Cleveland Indians,3
Los Angeles Dodgers,10,Colorado Rockies,6
Oakland Athletics,2,Houston Astros,3
Chicago Cubs,10,Milwaukee Brewers,13
Minnesota Twins,4,Philadelphia Phillies,10
Cincinnati Reds,0,Pittsburgh Pirates,2
Tampa Bay Rays,5,San Francisco Giants,2
San Diego Padres,5,St. Louis Cardinals,3
Texas Rangers,1,Los Angeles Angels,5
Boston Red Sox,4,Arizona D'Backs,5
Miami Marlins,4,Atlanta Braves,2
New York Yankees,6,Baltimore Orioles,4
Seattle Mariners,9,Chicago White Sox,2
Toronto Blue Jays,2,Cleveland Indians,7
Los Angeles Dodgers,7,Colorado Rockies,2
Kansas City Royals,4,Detroit Tigers,7
Oakland Athletics,0,Houston Astros,6
Chicago Cubs,14,Milwaukee Brewers,8
Washington Nationals,5,New York Mets,6
Minnesota Twins,6,Philadelphia Phillies,2
Cincinnati Reds,5,Pittsburgh Pirates,6
Tampa Bay Rays,4,San Francisco Giants,6
San Diego Padres,6,St. Louis Cardinals,4
Texas Rangers,2,Los Angeles Angels,7
Boston Red Sox,1,Arizona D'Backs,0
Miami Marlins,3,Atlanta Braves,4
New York Yankees,15,Baltimore Orioles,3
Seattle Mariners,12,Chicago White Sox,5
Toronto Blue Jays,1,Cleveland Indians,3
Los Angeles Dodgers,12,Colorado Rockies,6
Kansas City Royals,1,Detroit Tigers,3
Oakland Athletics,8,Houston Astros,9
Chicago Cubs,2,Milwaukee Brewers,4
Washington Nationals,12,New York Mets,9
Minnesota Twins,1,Philadelphia Phillies,2
Cincinnati Reds,5,Pittsburgh Pirates,7
Tampa Bay Rays,3,San Francisco Giants,0
San Diego Padres,1,St. Louis Cardinals,4
Milwaukee Brewers,2,Los Angeles Angels,5
Oakland Athletics,4,Baltimore Orioles,12
Tampa Bay Rays,5,Chicago White Sox,1
Pittsburgh Pirates,0,Chicago Cubs,10
Atlanta Braves,8,Colorado Rockies,6
New York Yankees,3,Houston Astros,4
Seattle Mariners,13,Kansas City Royals,5
Washington Nationals,3,Philadelphia Phillies,4
San Diego Padres,6,San Francisco Giants,5
Los Angeles Dodgers,3,St. Louis Cardinals,4
Milwaukee Brewers,8,Los Angeles Angels,11
Texas Rangers,4,Arizona D'Backs,5
Oakland Athletics,13,Baltimore Orioles,2
Toronto Blue Jays,7,Boston Red Sox,5
Tampa Bay Rays,10,Chicago White Sox,5
Miami Marlins,0,Cincinnati Reds,14
Atlanta Braves,7,Colorado Rockies,1
Cleveland Indians,8,Detroit Tigers,2
New York Yankees,3,Houston Astros,6
Seattle Mariners,6,Kansas City Royals,3
Minnesota Twins,14,New York Mets,8
Washington Nationals,10,Philadelphia Phillies,6
San Diego Padres,2,San Francisco Giants,7
Los Angeles Dodgers,0,St. Louis Cardinals,4
Milwaukee Brewers,2,Los Angeles Angels,4
Texas Rangers,5,Arizona D'Backs,2
Oakland Athletics,10,Baltimore Orioles,3
Tampa Bay Rays,9,Chicago White Sox,1
Pittsburgh Pirates,5,Chicago Cubs,2
Miami Marlins,1,Cincinnati Reds,2
Cleveland Indians,1,Detroit Tigers,4
New York Yankees,6,Houston Astros,8
Seattle Mariners,6,Kansas City Royals,5
Minnesota Twins,6,New York Mets,9
Washington Nationals,15,Philadelphia Phillies,1
San Diego Padres,3,San Francisco Giants,1
Los Angeles Dodgers,2,St. Louis Cardinals,7
San Diego Padres,7,Arizona D'Backs,6
New York Mets,6,Atlanta Braves,3
Oakland Athletics,8,Baltimore Orioles,5
Toronto Blue Jays,6,Boston Red Sox,7
Pittsburgh Pirates,0,Chicago Cubs,2
Miami Marlins,0,Cincinnati Reds,5
Cleveland Indians,4,Detroit Tigers,0
Seattle Mariners,7,Kansas City Royals,6
Colorado Rockies,0,San Francisco Giants,1
Los Angeles Dodgers,7,St. Louis Cardinals,11
San Diego Padres,2,Arizona D'Backs,1
New York Mets,6,Atlanta Braves,2
Baltimore Orioles,4,Boston Red Sox,6
Los Angeles Angels,1,Chicago Cubs,5
Cleveland Indians,1,Kansas City Royals,8
Milwaukee Brewers,8,Los Angeles Dodgers,5
Philadelphia Phillies,9,Miami Marlins,1
Chicago White Sox,9,New York Yankees,6
Houston Astros,10,Seattle Mariners,6
Colorado Rockies,2,San Francisco Giants,3
Oakland Athletics,8,Texas Rangers,6
Tampa Bay Rays,11,Toronto Blue Jays,7
Pittsburgh Pirates,6,Washington Nationals,3
San Diego Padres,5,Arizona D'Backs,4
New York Mets,7,Atlanta Braves,11
Baltimore Orioles,9,Boston Red Sox,5
Los Angeles Angels,6,Chicago Cubs,5
St. Louis Cardinals,2,Cincinnati Reds,5
Cleveland Indians,0,Kansas City Royals,3
Milwaukee Brewers,4,Los Angeles Dodgers,1
Philadelphia Phillies,3,Miami Marlins,10
Detroit Tigers,3,Minnesota Twins,4
Chicago White Sox,0,New York Yankees,4
Houston Astros,3,Seattle Mariners,1
Colorado Rockies,2,San Francisco Giants,5
Tampa Bay Rays,1,Toronto Blue Jays,3
Pittsburgh Pirates,2,Washington Nationals,3
San Diego Padres,4,Arizona D'Backs,8
New York Mets,3,Atlanta Braves,7
Baltimore Orioles,0,Boston Red Sox,4
St. Louis Cardinals,9,Cincinnati Reds,5
Cleveland Indians,8,Kansas City Royals,9
Milwaukee Brewers,1,Los Angeles Dodgers,7
Philadelphia Phillies,3,Miami Marlins,1
Detroit Tigers,4,Minnesota Twins,6
Chicago White Sox,5,New York Yankees,2
Houston Astros,3,Seattle Mariners,2
Colorado Rockies,4,San Francisco Giants,0
Oakland Athletics,7,Texas Rangers,8
Tampa Bay Rays,8,Toronto Blue Jays,4
Pittsburgh Pirates,4,Washington Nationals,3
Baltimore Orioles,8,Boston Red Sox,1
Kansas City Royals,4,Chicago White Sox,5
Cincinnati Reds,3,Los Angeles Dodgers,4
Chicago Cubs,7,Miami Marlins,2
St. Louis Cardinals,7,Milwaukee Brewers,10
Toronto Blue Jays,5,Minnesota Twins,3
New York Mets,7,Philadelphia Phillies,6
Colorado Rockies,5,San Diego Padres,2
Cleveland Indians,6,Seattle Mariners,4
Los Angeles Angels,7,Texas Rangers,12
Arizona D'Backs,9,Atlanta Braves,6
Kansas City Royals,1,Chicago White Sox,5
Pittsburgh Pirates,5,Detroit Tigers,3
Cincinnati Reds,1,Los Angeles Dodgers,6
Chicago Cubs,4,Miami Marlins,0
St. Louis Cardinals,4,Milwaukee Brewers,8
Toronto Blue Jays,6,Minnesota Twins,5
Boston Red Sox,0,New York Yankees,8
Houston Astros,9,Oakland Athletics,1
New York Mets,3,Philadelphia Phillies,14
Colorado Rockies,8,San Diego Padres,2
Cleveland Indians,4,Seattle Mariners,2
Baltimore Orioles,2,Tampa Bay Rays,4
Los Angeles Angels,0,Texas Rangers,5
San Francisco Giants,7,Washington Nationals,3
Arizona D'Backs,3,Atlanta Braves,2
Kansas City Royals,4,Chicago White Sox,3
Pittsburgh Pirates,3,Detroit Tigers,2
Cincinnati Reds,2,Los Angeles Dodgers,3
Chicago Cubs,6,Miami Marlins,0
St. Louis Cardinals,6,Milwaukee Brewers,3
Toronto Blue Jays,1,Minnesota Twins,4
Boston Red Sox,3,New York Yankees,5
Houston Astros,1,Oakland Athletics,2
New York Mets,2,Philadelphia Phillies,3
Cleveland Indians,1,Seattle Mariners,0
Baltimore Orioles,1,Tampa Bay Rays,8
Los Angeles Angels,4,Texas Rangers,5
San Francisco Giants,6,Washington Nationals,9
Seattle Mariners,11,Los Angeles Angels,10
Arizona D'Backs,4,Atlanta Braves,1
Philadelphia Phillies,2,Colorado Rockies,6
Chicago White Sox,7,Detroit Tigers,9
Los Angeles Dodgers,3,Milwaukee Brewers,1
Toronto Blue Jays,7,Minnesota Twins,4
Kansas City Royals,6,New York Yankees,1
Cincinnati Reds,4,San Diego Padres,1
Baltimore Orioles,6,Tampa Bay Rays,5
San Francisco Giants,2,Washington Nationals,4
Seattle Mariners,5,Los Angeles Angels,3
Arizona D'Backs,1,Chicago Cubs,5
Philadelphia Phillies,3,Colorado Rockies,4
Chicago White Sox,7,Detroit Tigers,3
Washington Nationals,2,Miami Marlins,3
Los Angeles Dodgers,5,Milwaukee Brewers,3
Kansas City Royals,2,New York Yankees,6
Toronto Blue Jays,5,Oakland Athletics,1
San Francisco Giants,1,Pittsburgh Pirates,4
Cincinnati Reds,3,San Diego Padres,2
New York Mets,5,St. Louis Cardinals,4
Boston Red Sox,6,Tampa Bay Rays,4
Houston Astros,7,Texas Rangers,2
Seattle Mariners,6,Los Angeles Angels,5
Minnesota Twins,6,Baltimore Orioles,5
Minnesota Twins,16,Baltimore Orioles,7
Arizona D'Backs,6,Chicago Cubs,0
Atlanta Braves,4,Cleveland Indians,8
Atlanta Braves,8,Cleveland Indians,7
Philadelphia Phillies,8,Colorado Rockies,5
Washington Nationals,3,Miami Marlins,9
Los Angeles Dodgers,0,Milwaukee Brewers,5
Kansas City Royals,2,New York Yankees,9
Toronto Blue Jays,10,Oakland Athletics,1
San Francisco Giants,1,Pittsburgh Pirates,3
Cincinnati Reds,4,San Diego Padres,2
New York Mets,2,St. Louis Cardinals,10
Boston Red Sox,6,Tampa Bay Rays,5
Houston Astros,4,Texas Rangers,9
Seattle Mariners,6,Los Angeles Angels,8
Minnesota Twins,4,Baltimore Orioles,3
Arizona D'Backs,1,Chicago Cubs,2
Atlanta Braves,11,Cleveland Indians,5
Philadelphia Phillies,1,Colorado Rockies,4
Chicago White Sox,3,Detroit Tigers,4
Washington Nationals,5,Miami Marlins,0
Los Angeles Dodgers,6,Milwaukee Brewers,5
Kansas City Royals,6,New York Yankees,7
Toronto Blue Jays,5,Oakland Athletics,4
San Francisco Giants,3,Pittsburgh Pirates,2
Cincinnati Reds,3,San Diego Padres,4
New York Mets,4,St. Louis Cardinals,6
Boston Red Sox,4,Tampa Bay Rays,3
Houston Astros,10,Texas Rangers,11
New York Yankees,4,Los Angeles Angels,3
Chicago White Sox,12,Baltimore Orioles,2
Washington Nationals,5,Colorado Rockies,7
Minnesota Twins,9,Houston Astros,5
Philadelphia Phillies,1,New York Mets,5
Texas Rangers,1,Oakland Athletics,6
Arizona D'Backs,12,Pittsburgh Pirates,4
Milwaukee Brewers,5,St. Louis Cardinals,13
Kansas City Royals,3,Tampa Bay Rays,6
New York Yankees,7,Los Angeles Angels,5
Chicago White Sox,1,Baltimore Orioles,9
Detroit Tigers,7,Boston Red Sox,4
Detroit Tigers,4,Boston Red Sox,2
Los Angeles Dodgers,2,Chicago Cubs,7
Atlanta Braves,6,Cincinnati Reds,7
Miami Marlins,3,Cleveland Indians,1
Washington Nationals,6,Colorado Rockies,3
Minnesota Twins,4,Houston Astros,10
Philadelphia Phillies,0,New York Mets,9
Texas Rangers,5,Oakland Athletics,11
Arizona D'Backs,2,Pittsburgh Pirates,1
Seattle Mariners,3,San Diego Padres,6
Milwaukee Brewers,3,St. Louis Cardinals,4
Kansas City Royals,2,Tampa Bay Rays,5
San Francisco Giants,7,Toronto Blue Jays,6
New York Yankees,6,Los Angeles Angels,5
Chicago White Sox,3,Baltimore Orioles,4
Detroit Tigers,4,Boston Red Sox,11
Los Angeles Dodgers,6,Chicago Cubs,7
Atlanta Braves,3,Cincinnati Reds,1
Miami Marlins,2,Cleveland Indians,6
Washington Nationals,5,Colorado Rockies,9
Minnesota Twins,1,Houston Astros,7
Philadelphia Phillies,6,New York Mets,0
Texas Rangers,5,Oakland Athletics,6
Arizona D'Backs,11,Pittsburgh Pirates,2
Seattle Mariners,0,San Diego Padres,1
Milwaukee Brewers,2,St. Louis Cardinals,5
Kansas City Royals,10,Tampa Bay Rays,2
San Francisco Giants,4,Toronto Blue Jays,0
New York Yankees,5,Los Angeles Angels,11
Detroit Tigers,3,Boston Red Sox,7
Los Angeles Dodgers,2,Chicago Cubs,1
Atlanta Braves,2,Cincinnati Reds,4
Cleveland Indians,2,Houston Astros,1
Miami Marlins,3,Philadelphia Phillies,1
Arizona D'Backs,5,Pittsburgh Pirates,0
Texas Rangers,2,Seattle Mariners,14
Chicago Cubs,3,Arizona D'Backs,8
Colorado Rockies,8,Atlanta Braves,4
Detroit Tigers,11,Chicago White Sox,12
Cleveland Indians,6,Houston Astros,3
Los Angeles Angels,5,Kansas City Royals,1
Pittsburgh Pirates,2,Los Angeles Dodgers,6
Baltimore Orioles,1,Minnesota Twins,6
Milwaukee Brewers,10,New York Mets,2
Miami Marlins,0,Philadelphia Phillies,4
Texas Rangers,4,Seattle Mariners,5
New York Yankees,7,San Francisco Giants,3
Cincinnati Reds,12,St. Louis Cardinals,1
Oakland Athletics,2,Toronto Blue Jays,4
San Diego Padres,4,Washington Nationals,3
Chicago Cubs,9,Arizona D'Backs,1
Colorado Rockies,9,Atlanta Braves,5
Tampa Bay Rays,2,Boston Red Sox,1
Cleveland Indians,3,Houston Astros,4
Los Angeles Angels,4,Kansas City Royals,9
Pittsburgh Pirates,1,Los Angeles Dodgers,3
Baltimore Orioles,2,Minnesota Twins,9
Milwaukee Brewers,8,New York Mets,6
Miami Marlins,9,Philadelphia Phillies,12
Texas Rangers,15,Seattle Mariners,1
New York Yankees,6,San Francisco Giants,4
Cincinnati Reds,3,St. Louis Cardinals,6
Oakland Athletics,1,Toronto Blue Jays,7
San Diego Padres,8,Washington Nationals,3
Chicago Cubs,6,Arizona D'Backs,5
Colorado Rockies,7,Atlanta Braves,8
Tampa Bay Rays,5,Boston Red Sox,2
Detroit Tigers,1,Chicago White Sox,4
Cleveland Indians,1,Houston Astros,4
Los Angeles Angels,7,Kansas City Royals,3
Pittsburgh Pirates,6,Los Angeles Dodgers,7
Baltimore Orioles,1,Minnesota Twins,4
Milwaukee Brewers,2,New York Mets,5
Miami Marlins,1,Philadelphia Phillies,5
Texas Rangers,14,Seattle Mariners,1
New York Yankees,11,San Francisco Giants,5
Cincinnati Reds,2,St. Louis Cardinals,5
Oakland Athletics,4,Toronto Blue Jays,5
San Diego Padres,6,Washington Nationals,7
San Diego Padres,1,Atlanta Braves,3
Oakland Athletics,4,Boston Red Sox,9
Baltimore Orioles,3,Chicago White Sox,5
Tampa Bay Rays,8,Kansas City Royals,5
Colorado Rockies,1,Milwaukee Brewers,5
Houston Astros,0,Minnesota Twins,1
Cincinnati Reds,5,New York Mets,4
Los Angeles Dodgers,2,San Francisco Giants,3
St. Louis Cardinals,6,Washington Nationals,3
Toronto Blue Jays,3,Los Angeles Angels,4
New York Yankees,1,Arizona D'Backs,3
San Diego Padres,4,Atlanta Braves,3
Oakland Athletics,1,Boston Red Sox,5
Cleveland Indians,7,Miami Marlins,4
Colorado Rockies,3,Milwaukee Brewers,4
Houston Astros,11,Minnesota Twins,0
Cincinnati Reds,3,New York Mets,4
Detroit Tigers,3,Philadelphia Phillies,1
Chicago Cubs,6,Seattle Mariners,5
Los Angeles Dodgers,10,San Francisco Giants,3
Pittsburgh Pirates,6,Texas Rangers,4
St. Louis Cardinals,3,Washington Nationals,2
Toronto Blue Jays,3,Los Angeles Angels,6
New York Yankees,2,Arizona D'Backs,3
San Diego Padres,1,Atlanta Braves,5
Oakland Athletics,3,Boston Red Sox,7
Baltimore Orioles,5,Chicago White Sox,4
Baltimore Orioles,6,Chicago White Sox,7
Tampa Bay Rays,2,Kansas City Royals,3
Tampa Bay Rays,2,Kansas City Royals,8
Cleveland Indians,2,Miami Marlins,4
Colorado Rockies,11,Milwaukee Brewers,4
Houston Astros,2,Minnesota Twins,6
Cincinnati Reds,1,New York Mets,0
Detroit Tigers,3,Philadelphia Phillies,7
Chicago Cubs,11,Seattle Mariners,0
Los Angeles Dodgers,1,San Francisco Giants,2
Pittsburgh Pirates,7,Texas Rangers,5
St. Louis Cardinals,5,Washington Nationals,1
Toronto Blue Jays,2,Los Angeles Angels,6
San Diego Padres,11,Atlanta Braves,2
Boston Red Sox,4,Chicago White Sox,6
Tampa Bay Rays,3,Kansas City Royals,1
Colorado Rockies,11,Milwaukee Brewers,6
Houston Astros,2,Minnesota Twins,8
Cincinnati Reds,0,New York Mets,1
St. Louis Cardinals,1,Washington Nationals,2
Tampa Bay Rays,7,Baltimore Orioles,0
Boston Red Sox,6,Chicago White Sox,1
St. Louis Cardinals,0,Chicago Cubs,4
San Francisco Giants,12,Cincinnati Reds,11
Seattle Mariners,1,Cleveland Indians,2
Arizona D'Backs,10,Colorado Rockies,9
Kansas City Royals,3,Detroit Tigers,4
Atlanta Braves,7,Miami Marlins,2
New York Mets,1,Milwaukee Brewers,3
Minnesota Twins,3,New York Yankees,6
Washington Nationals,2,Philadelphia Phillies,4
Oakland Athletics,14,Pittsburgh Pirates,1
Los Angeles Dodgers,4,San Diego Padres,3
Toronto Blue Jays,1,Texas Rangers,0
Houston Astros,14,Los Angeles Angels,2
Tampa Bay Rays,0,Baltimore Orioles,3
Boston Red Sox,15,Chicago White Sox,2
St. Louis Cardinals,5,Chicago Cubs,6
San Francisco Giants,2,Cincinnati Reds,9
Seattle Mariners,4,Cleveland Indians,5
Arizona D'Backs,9,Colorado Rockies,2
Kansas City Royals,15,Detroit Tigers,3
Atlanta Braves,9,Miami Marlins,2
New York Mets,3,Milwaukee Brewers,4
Minnesota Twins,7,New York Yankees,3
Washington Nationals,10,Philadelphia Phillies,8
Oakland Athletics,4,Pittsburgh Pirates,6
Los Angeles Dodgers,7,San Diego Padres,6
Toronto Blue Jays,5,Texas Rangers,8
Houston Astros,10,Los Angeles Angels,4
Boston Red Sox,9,Chicago White Sox,2
St. Louis Cardinals,5,Chicago Cubs,13
San Francisco Giants,6,Cincinnati Reds,5
Seattle Mariners,10,Cleveland Indians,0
Arizona D'Backs,7,Colorado Rockies,8
Kansas City Royals,2,Detroit Tigers,5
Atlanta Braves,3,Miami Marlins,1
New York Mets,2,Milwaukee Brewers,3
Minnesota Twins,1,New York Yankees,4
Washington Nationals,1,Philadelphia Phillies,7
Oakland Athletics,3,Pittsburgh Pirates,5
Los Angeles Dodgers,5,San Diego Padres,8
Toronto Blue Jays,2,Texas Rangers,10
Boston Red Sox,1,Baltimore Orioles,4
Miami Marlins,6,Chicago Cubs,5
San Francisco Giants,4,Cincinnati Reds,12
Chicago White Sox,9,Cleveland Indians,1
Kansas City Royals,4,Houston Astros,6
Atlanta Braves,3,Los Angeles Dodgers,5
Washington Nationals,3,Milwaukee Brewers,5
Seattle Mariners,3,New York Yankees,7
New York Mets,0,San Diego Padres,4
Philadelphia Phillies,0,St. Louis Cardinals,6
Arizona D'Backs,1,Tampa Bay Rays,12
Minnesota Twins,8,Toronto Blue Jays,0
Boston Red Sox,8,Baltimore Orioles,5
Miami Marlins,2,Chicago Cubs,5
Chicago White Sox,2,Cleveland Indians,0
San Francisco Giants,14,Colorado Rockies,4
Los Angeles Angels,5,Detroit Tigers,2
Kansas City Royals,12,Houston Astros,2
Atlanta Braves,0,Los Angeles Dodgers,9
Washington Nationals,0,Milwaukee Brewers,6
Seattle Mariners,4,New York Yankees,5
Cincinnati Reds,0,Oakland Athletics,2
Texas Rangers,4,Pittsburgh Pirates,5
New York Mets,7,San Diego Padres,6
Philadelphia Phillies,11,St. Louis Cardinals,1
Arizona D'Backs,3,Tampa Bay Rays,6
Minnesota Twins,3,Toronto Blue Jays,0
Boston Red Sox,2,Baltimore Orioles,1
Miami Marlins,2,Chicago Cubs,3
Chicago White Sox,3,Cleveland Indians,5
Los Angeles Angels,3,Detroit Tigers,10
Kansas City Royals,0,Houston Astros,9
Atlanta Braves,4,Los Angeles Dodgers,9
Washington Nationals,3,Milwaukee Brewers,7
Seattle Mariners,10,New York Yankees,1
Cincinnati Reds,4,Oakland Athletics,5
Texas Rangers,9,Pittsburgh Pirates,6
New York Mets,2,San Diego Padres,3
Philadelphia Phillies,5,St. Louis Cardinals,0
Arizona D'Backs,3,Tampa Bay Rays,2
Minnesota Twins,9,Toronto Blue Jays,1
Atlanta Braves,2,Arizona D'Backs,3
Miami Marlins,1,Chicago Cubs,4
Chicago White Sox,0,Cleveland Indians,5
San Francisco Giants,11,Colorado Rockies,12
Los Angeles Angels,13,Detroit Tigers,0
Texas Rangers,2,Houston Astros,4
Washington Nationals,6,Los Angeles Dodgers,0
Seattle Mariners,1,New York Yankees,3
Cincinnati Reds,3,Oakland Athletics,0
Pittsburgh Pirates,4,St. Louis Cardinals,17
Atlanta Braves,2,Arizona D'Backs,1
Los Angeles Angels,8,Baltimore Orioles,3
Seattle Mariners,1,Boston Red Sox,14
Milwaukee Brewers,7,Chicago Cubs,0
San Diego Padres,2,Colorado Rockies,12
Texas Rangers,0,Houston Astros,3
Philadelphia Phillies,1,Kansas City Royals,5
Washington Nationals,0,Los Angeles Dodgers,5
Detroit Tigers,0,Minnesota Twins,6
Miami Marlins,2,New York Mets,11
Cleveland Indians,3,Oakland Athletics,4
Cincinnati Reds,7,San Francisco Giants,0
Pittsburgh Pirates,2,St. Louis Cardinals,1
New York Yankees,4,Tampa Bay Rays,3
Chicago White Sox,3,Toronto Blue Jays,4
Atlanta Braves,6,Arizona D'Backs,4
Los Angeles Angels,7,Baltimore Orioles,2
Seattle Mariners,5,Boston Red Sox,9
Milwaukee Brewers,1,Chicago Cubs,2
San Diego Padres,4,Colorado Rockies,3
Texas Rangers,4,Houston Astros,11
Philadelphia Phillies,7,Kansas City Royals,0
Washington Nationals,5,Los Angeles Dodgers,2
Detroit Tigers,5,Minnesota Twins,3
Detroit Tigers,3,Minnesota Twins,8
Miami Marlins,1,New York Mets,4
Cleveland Indians,2,Oakland Athletics,3
Cincinnati Reds,5,San Francisco Giants,4
Pittsburgh Pirates,2,St. Louis Cardinals,1
New York Yankees,2,Tampa Bay Rays,7
Chicago White Sox,7,Toronto Blue Jays,2
Atlanta Braves,5,Arizona D'Backs,3
Los Angeles Angels,1,Baltimore Orioles,5
Seattle Mariners,2,Boston Red Sox,11
Milwaukee Brewers,1,Chicago Cubs,4
San Diego Padres,7,Colorado Rockies,10
Texas Rangers,5,Houston Astros,15
Philadelphia Phillies,6,Kansas City Royals,1
Washington Nationals,0,Los Angeles Dodgers,6
Detroit Tigers,5,Minnesota Twins,3
Cleveland Indians,5,Oakland Athletics,3
Cincinnati Reds,5,San Francisco Giants,6
Pittsburgh Pirates,10,St. Louis Cardinals,6
New York Yankees,7,Tampa Bay Rays,1
Chicago White Sox,5,Toronto Blue Jays,1
Pittsburgh Pirates,3,Arizona D'Backs,9
Cleveland Indians,2,Chicago White Sox,5
Houston Astros,8,Detroit Tigers,1
Los Angeles Angels,5,Minnesota Twins,4
Milwaukee Brewers,4,Philadelphia Phillies,7
Oakland Athletics,5,Seattle Mariners,6
Pittsburgh Pirates,6,Arizona D'Backs,2
St. Louis Cardinals,14,Atlanta Braves,3
Colorado Rockies,5,Boston Red Sox,4
Cleveland Indians,9,Chicago White Sox,0
Chicago Cubs,3,Cincinnati Reds,1
Houston Astros,11,Detroit Tigers,4
Texas Rangers,5,Kansas City Royals,11
San Diego Padres,3,Los Angeles Dodgers,6
Tampa Bay Rays,4,Miami Marlins,0
Los Angeles Angels,3,Minnesota Twins,4
Milwaukee Brewers,6,Philadelphia Phillies,1
